"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","3","40703","0","40331","4","0","368","0"
"","2","Ballari","14","115662","5","113845","51","0","1764","2"
"","3","Belagavi","13","100240","8","99193","41","0","1004","2"
"","4","Bengaluru Rural","5","79386","5","78457","22","0","907","0"
"","5","Bengaluru urban","1068","1816541","974","1793318","6252","0","16970","1"
"","6","Bidar","5","29847","1","29410","13","0","420","4"
"","7","Chamarajanagara","0","43620","1","43084","1","0","524","11"
"","8","Chikkaballapura","5","55639","0","55171","6","1","461","1"
"","9","Chikkamagaluru","4","57293","0","56873","13","0","407","0"
"","10","Chitradurga","1","46394","0","46149","6","0","239","0"
"","11","Dakshina 
Kannada","8","135990","19","134095","43","0","1842","10"
"","12","Davanagere","2","57565","1","56935","7","0","623","0"
"","13","Dharwada","18","84285","8","82853","41","0","1384","7"
"","14","Gadag","0","30592","0","30251","4","0","337","0"
"","15","Hassana","7","143932","4","142611","12","0","1307","2"
"","16","Haveri","0","26860","1","26190","1","0","669","0"
"","17","Kalaburagi","0","76667","2","75773","12","0","882","0"
"","18","Kodagu","0","49266","0","48911","2","0","352","1"
"","19","Kolara","7","63113","1","62428","20","0","665","0"
"","20","Koppala","1","41288","1","40748","2","0","538","0"
"","21  Mandya","","2","101517","3","100797","9","0","711","0"
"","22  Mysuru","","25","229932","21","227297","75","0","2560","0"
"","23","Raichuru","1","45470","2","45102","4","0","364","0"
"","24","Ramanagara","0","29844","0","29486","11","0","347","0"
"","25","Shivamogga","4","83409","1","82248","31","0","1129","1"
"","26","Tumakuru","8","159938","5","158695","25","0","1218","0"
"","27","Udupi","4","95758","6","95190","22","0","546","0"
"","28","Uttara Kannada","3","71248","3","70432","6","0","810","0"
"","29","Vijayapura","0","41020","0","40498","1","0","521","0"
"","30","Yadagiri","1","29970","0","29756","2","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1209","3983025","1072","3936160","6739","1","40084","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 14-07-2022 
Page 5 of 9","","","","","","","","","",""
