"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","0","5","71231","0","4909","76134","0"
"Bageshwar","0","1","39893","0","2161","42050","0"
"Chamoli","0","0","52483","0","3378","55859","0"
"Champawat","0","1","65715","0","1994","67706","0"
"Dehradun","160","152","424302","2","38976","463143","12"
"Haridwar","72","51","330009","0","14094","344073","8"
"Nainital","28","88","110867","2","13494","124291","6"
"Pauri Garhwal","6","11","109746","0","5597","115336","0"
"Pithoragarh","2","2","44824","0","2758","47570","0"
"Rudraprayag","4","1","32043","0","3062","35105","0"
"Tehri Garhwal","40","18","51542","0","2625","54160","9"
"US Nagar","161","59","165306","0","9338","174620","12"
"Uttarkashi","13","1","48029","0","1926","49953","0"
"Total","486","390","1545990","4","104312","1650000","47"
