"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","0","0","65576","0","4531","70101","2"
"Bageshwar","0","1","35386","0","2089","37471","3"
"Chamoli","47","47","48756","0","3204","51958","12"
"Champawat","0","2","62630","0","1912","64539","0"
"Dehradun","188","349","372156","8","33232","405253","15"
"Haridwar","36","56","307550","2","13142","320662","1"
"Nainital","12","21","87467","0","11373","98770","9"
"Pauri Garhwal","70","81","94615","0","5279","99887","13"
"Pithoragarh","0","2","41493","0","2560","44041","7"
"Rudraprayag","8","8","27398","0","2712","30110","18"
"Tehri Garhwal","0","11","37391","0","2371","39755","0"
"US Nagar","199","76","137582","1","8808","146366","19"
"Uttarkashi","39","289","40571","1","1661","42230","4"
"Total","599","943","1358571","12","92874","1451143","103"
