,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-09-07,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
1,2023-09-07,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
2,2023-09-07,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
3,2023-09-07,TT,Assam,,,,746159,8035,738119,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
4,2023-09-07,TT,Bihar,,,,855267,12314,842951,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
5,2023-09-07,TT,Chandigarh,,,,100693,1185,99508,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
6,2023-09-07,TT,Chhattisgarh,,,,1187695,14190,1173504,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
7,2023-09-07,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
8,2023-09-07,TT,Delhi,,,,2040895,26666,2014221,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
9,2023-09-07,TT,Goa,,,,263344,4014,259326,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
10,2023-09-07,TT,Gujarat,,,,1291380,11079,1280296,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
11,2023-09-07,TT,Haryana,,,,1078899,10755,1068116,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
12,2023-09-07,TT,Himachal Pradesh,,,,322903,4241,318657,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
13,2023-09-07,TT,Jammu and Kashmir,,,,482023,4792,477231,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
14,2023-09-07,TT,Jharkhand,,,,443826,5334,438491,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
15,2023-09-07,TT,Karnataka,,,,4088761,40358,4048395,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
16,2023-09-07,TT,Kerala,,,,6907228,72042,6835173,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
17,2023-09-07,TT,Ladakh,,,,29602,231,29371,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
18,2023-09-07,TT,Lakshadweep,,,,11415,52,11363,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
19,2023-09-07,TT,Maharashtra,,,,8170919,148558,8022154,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
20,2023-09-07,TT,Manipur,,,,140034,2149,137885,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
21,2023-09-07,TT,Meghalaya,,,,96982,1628,95351,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
22,2023-09-07,TT,Mizoram,,,,239560,734,238825,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
23,2023-09-07,TT,Madhya Pradesh,,,,1056351,10786,1045565,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
24,2023-09-07,TT,Nagaland,,,,36033,782,35251,,,2023-09-07 17:57:30.182198,,,,44997537,532024,44465019,934890394,2206768536
