,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-05-01,MP,Agar Malwa,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
1,2023-05-01,MP,Alirajpur,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
2,2023-05-01,MP,Anuppur,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
3,2023-05-01,MP,Ashoknagar,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
4,2023-05-01,MP,Balaghat,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
5,2023-05-01,MP,Barwani,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
6,2023-05-01,MP,Betul,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
7,2023-05-01,MP,Bhind,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
8,2023-05-01,MP,Bhopal,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
9,2023-05-01,MP,Burhanpur,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
10,2023-05-01,MP,Chhatarpur,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
11,2023-05-01,MP,Chhindwara,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
12,2023-05-01,MP,Damoh,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
13,2023-05-01,MP,Datia,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
14,2023-05-01,MP,Dewas,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
15,2023-05-01,MP,Dhar,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
16,2023-05-01,MP,Dindori,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
17,2023-05-01,MP,Guna,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
18,2023-05-01,MP,Gwalior,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
19,2023-05-01,MP,Harda,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
20,2023-05-01,MP,Hoshangabad,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
21,2023-05-01,MP,Indore,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
22,2023-05-01,MP,Jabalpur,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
23,2023-05-01,MP,Jhabua,,,,,,,,2023-05-02 15:55:28.725213,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",1056280,10786,1045304,,0,0
