"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","26","40","67242","18","4669","71905","0"
"Bageshwar","62","63","36920","1","2107","39023","6"
"Chamoli","38","19","50482","3","3266","53746","0"
"Champawat","33","111","63194","1","1930","65121","0"
"Dehradun","750","506","393443","177","35881","429189","73"
"Haridwar","374","180","316469","32","13527","329966","33"
"Nainital","266","238","97444","34","11979","109353","21"
"Pauri Garhwal","273","236","101539","12","5361","106893","10"
"Pithoragarh","30","34","43625","2","2597","46210","0"
"Rudraprayag","124","28","28701","1","2741","31442","5"
"Tehri Garhwal","166","130","42066","4","2497","44556","8"
"US Nagar","582","193","145303","7","9005","154284","29"
"Uttarkashi","119","157","45327","16","1780","47105","14"
"Total","2843","1935","1431755","308","97340","1528793","199"
