Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-06,HP,Bilaspur,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,18297,95,18176,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,1
2022-07-06,HP,Chamba,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,16294,173,16021,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,2
2022-07-06,HP,Hamirpur,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,23508,330,23104,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,1
2022-07-06,HP,Kangra,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,64545,1248,63034,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,7
2022-07-06,HP,Kinnaur,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,4509,41,4438,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,0
2022-07-06,HP,Kullu,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,12033,162,11824,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,2
2022-07-06,HP,Lahaul and Spiti,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,3251,18,3182,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,0
2022-07-06,HP,Mandi,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,39034,502,38468,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,0
2022-07-06,HP,Shimla,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,35967,717,35156,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,4
2022-07-06,HP,Sirmaur,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,19945,221,19691,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,0
2022-07-06,HP,Solan,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,30769,336,30390,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,0
2022-07-06,HP,Una,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,18753,279,18458,,2022-07-06 19:55:57.251201,2022-07-06 17:00:00+05:30,https://twitter.com/nhm_hp,,286905,4122,281942,,19,2
