,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-06,UT,Almora,,,1020 cases were recorded as Migrated / Others,16795,200,15569,322042.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,1020,9549
1,2022-07-06,UT,Bageshwar,,,116 cases were recorded as Migrated / Others,7867,61,7684,258021.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,116,9549
2,2022-07-06,UT,Chamoli,,,313 cases were recorded as Migrated / Others,15485,65,15095,358271.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,313,9549
3,2022-07-06,UT,Champawat,,,209 cases were recorded as Migrated / Others,9597,54,9331,338075.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,209,9549
4,2022-07-06,UT,Dehradun,,,970 cases were recorded as Migrated / Others,146697,3704,141684,2451570.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,970,9549
5,2022-07-06,UT,Haridwar,,,1632 cases were recorded as Migrated / Others,64876,1049,62125,2590059.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,1632,9549
6,2022-07-06,UT,Nainital,,,197 cases were recorded as Migrated / Others,50876,976,49590,719045.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,197,9549
7,2022-07-06,UT,Pauri Garhwal,,,1676 cases were recorded as Migrated / Others,23048,333,21027,532141.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,1676,9549
8,2022-07-06,UT,Pithoragarh,,,246 cases were recorded as Migrated / Others,12868,186,12424,287959.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,246,9549
9,2022-07-06,UT,Rudraprayag,,,289 cases were recorded as Migrated / Others,11522,108,11125,240632.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,289,9549
10,2022-07-06,UT,Tehri Garhwal,,,1256 cases were recorded as Migrated / Others,18245,115,16866,364112.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,1256,9549
11,2022-07-06,UT,Udham Singh Nagar,,,1106 cases were recorded as Migrated / Others,46828,766,44918,1150628.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,1106,9549
12,2022-07-06,UT,Uttarkashi,,,519 cases were recorded as Migrated / Others,14267,79,13658,401097.0,2022-07-06T23:55:56.587160+05:30,,,9549 cases were recorded as Migrated / Others,438971,7696,421096,10013652.0,519,9549
