"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","131","113","68791","4","4828","73613","21"
"Bageshwar","82","82","38844","0","2154","40994","7"
"Chamoli","30","17","50996","0","3331","54325","0"
"Champawat","105","27","64625","1","1979","66601","18"
"Dehradun","638","508","405601","60","38304","443770","87"
"Haridwar","237","290","321812","11","13965","335747","32"
"Nainital","337","300","102530","48","12909","115369","43"
"Pauri Garhwal","176","185","105242","2","5558","110793","15"
"Pithoragarh","68","40","44154","6","2687","46829","0"
"Rudraprayag","111","129","30312","19","2988","33300","12"
"Tehri Garhwal","214","332","45593","2","2593","48179","7"
"US Nagar","429","688","152031","13","9249","161256","34"
"Uttarkashi","30","4","46312","0","1880","48190","0"
"Total","2588","2715","1476843","166","102425","1578966","276"
