,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,991264,347616,353285,290363,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325940,14733,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,110957423,44704410,47578799,18674214,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,1924584,961348,821819,141417,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,157290891,73485575,67912314,15893002,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,1,88,89,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99506,1185,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,2291573,1185790,991088,114695,https://www.icmr.gov.in/,42,0,59,375,29,65,469,3,3,2,8,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187691,1173499,14190,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,1580060,782353,636962,160745,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040815,2014145,26665,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,37409083,18297747,15717456,3393880,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,1,4,5,0,0,0,,,1332900000,Delhi,19814000
9,Goa,263329,259305,4014,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
10,Gujarat,1291363,1280276,11079,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,128105155,54398347,54032547,19674261,https://www.icmr.gov.in/,42,0,59,375,29,65,469,2,0,2,4,1,0,0,,,1332900000,Gujarat,67936000
11,Haryana,1078884,1068106,10754,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,45546576,23681768,19849220,2015588,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,2,2,0,1,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322859,318613,4241,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,1,1,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,482021,477228,4792,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,24782265,11372601,11768145,1641519,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,1,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443825,438491,5334,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,43875945,23969121,17860835,2045989,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088688,4048325,40357,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,122151188,55174665,55391701,11584822,https://www.icmr.gov.in/,42,0,59,375,29,65,469,2,1,32,35,1,4,0,,,1332900000,Karnataka,65798000
16,Kerala,6907095,6834137,71945,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,57510836,29151354,25272210,3087272,https://www.icmr.gov.in/,42,0,59,375,29,65,469,8,1,15,24,1,7,0,,,1332900000,Kerala,35125000
17,Ladakh,29587,29356,231,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,567133,238303,204114,124716,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,145313,61813,60525,22975,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8170101,8021475,148556,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,177975044,91674774,76629241,9671029,https://www.icmr.gov.in/,42,0,59,375,29,65,469,19,11,45,75,11,8,0,,,1332900000,Maharashtra,122153000
20,Manipur,140030,137879,2149,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,2,1,0,,,1332900000,Manipur,3103000
21,Meghalaya,96964,95334,1628,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,2625839,1446972,1087830,91037,https://www.icmr.gov.in/,42,0,59,375,29,65,469,10,0,0,10,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239555,238821,734,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,1793298,894318,750177,148803,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056351,1045565,10786,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,133940180,60749446,59233145,13957589,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,36031,35248,782,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,1739837,923955,744983,70899,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1348351,1339068,9215,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,81545959,35250844,33012189,13282926,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,4,0,,,1332900000,Odisha,43671000
26,Puducherry,177545,175564,1981,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,2274059,994613,868099,411347,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,793634,773067,19338,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,47050534,24163024,20996298,1891212,https://www.icmr.gov.in/,42,0,59,375,29,65,469,4,7,10,21,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,1326461,1316725,9736,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,115720204,57035355,51038541,7646308,https://www.icmr.gov.in/,42,0,59,375,29,65,469,5,2,153,160,0,1,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44878,44372,500,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,1360477,591877,554656,213944,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,1,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3610621,3572534,38081,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,127533022,61215951,57221424,9095647,https://www.icmr.gov.in/,42,0,59,375,29,65,469,8,3,3,14,0,1,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,844385,840266,4111,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,77622737,32448639,31564871,13609227,https://www.icmr.gov.in/,42,0,59,375,29,65,469,8,2,11,21,1,1,0,,,1332900000,Telangana,37220000
32,Tripura,108405,107437,941,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,5918997,2916816,2523858,478323,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,0,0,1,9,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2145409,2121640,23707,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,392010333,177000201,168970041,46040091,https://www.icmr.gov.in/,42,0,59,375,29,65,469,6,2,10,18,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,452560,444788,7768,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,20143608,9118645,8733056,2291907,https://www.icmr.gov.in/,42,0,59,375,29,65,469,0,0,3,3,2,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2125681,2103956,21552,2023-07-27,TT,44995434,531915,44462067,2023-07-27 12:00:03.645880,933675968,2023-07-26 00:00:00,88749,2206724851,1027414475,951981570,227328806,156100067,73527867,66707772,15864428,https://www.icmr.gov.in/,42,0,59,375,29,65,469,13,5,12,30,19,21,0,,,1332900000,West Bengal,96906000
