,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-07-21,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
1,2023-07-21,TT,Andhra Pradesh,,,,2340673,14733,2325940,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
2,2023-07-21,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
3,2023-07-21,TT,Assam,,,,746150,8035,738113,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
4,2023-07-21,TT,Bihar,,,,855260,12314,842945,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
5,2023-07-21,TT,Chandigarh,,,,100691,1185,99506,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
6,2023-07-21,TT,Chhattisgarh,,,,1187689,14190,1173498,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
7,2023-07-21,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
8,2023-07-21,TT,Delhi,,,,2040812,26665,2014142,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
9,2023-07-21,TT,Goa,,,,263321,4014,259302,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
10,2023-07-21,TT,Gujarat,,,,1291361,11079,1280275,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
11,2023-07-21,TT,Haryana,,,,1078883,10754,1068102,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
12,2023-07-21,TT,Himachal Pradesh,,,,322856,4241,318601,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
13,2023-07-21,TT,Jammu and Kashmir,,,,482020,4792,477227,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
14,2023-07-21,TT,Jharkhand,,,,443825,5334,438490,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
15,2023-07-21,TT,Karnataka,,,,4088681,40357,4048308,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
16,2023-07-21,TT,Kerala,,,,6907083,71945,6834103,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
17,2023-07-21,TT,Ladakh,,,,29587,231,29356,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
18,2023-07-21,TT,Lakshadweep,,,,11415,52,11363,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
19,2023-07-21,TT,Maharashtra,,,,8170043,148556,8021411,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
20,2023-07-21,TT,Manipur,,,,140026,2149,137876,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
21,2023-07-21,TT,Meghalaya,,,,96962,1628,95329,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
22,2023-07-21,TT,Mizoram,,,,239555,734,238821,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
23,2023-07-21,TT,Madhya Pradesh,,,,1056351,10786,1045562,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
24,2023-07-21,TT,Nagaland,,,,36030,782,35248,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
25,2023-07-21,TT,Odisha,,,,1348331,9215,1339041,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
26,2023-07-21,TT,Puducherry,,,,177545,1981,175564,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
27,2023-07-21,TT,Punjab,,,,793634,19338,773065,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
28,2023-07-21,TT,Rajasthan,,,,1326461,9736,1316723,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
29,2023-07-21,TT,Sikkim,,,,44873,500,44368,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
30,2023-07-21,TT,Tamil Nadu,,,,3610617,38081,3572530,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
31,2023-07-21,TT,Telangana,,,,844378,4111,840262,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
32,2023-07-21,TT,Tripura,,,,108382,941,107408,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
33,2023-07-21,TT,Uttar Pradesh,,,,2145409,23707,2121640,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
34,2023-07-21,TT,Uttarakhand,,,,452556,7768,444786,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
35,2023-07-21,TT,West Bengal,,,,2125579,21552,2103906,,,2023-07-21 17:55:21.234495,,,,44995164,531915,44461789,933445777,2206749643
