Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-05,LA,1,0,8,0,109,725,0,20975.0,208.28571428571428,20689.0,,209225.0,154863.0,Kargil,,,,,64,604,0,,,,,87433,66033,143000,,,,,,,,87433,66033,2021-11-06 17:34:51.627977,293000,,,,21006,209,20706,,209225,154863,364088.0,834.0,364088.0,153466.0,668
2021-11-05,LA,1,0,8,0,109,725,0,20975.0,208.28571428571428,20689.0,,209225.0,154863.0,Leh,,,,,45,121,0,,,,,121792,88830,147000,,,,,,,,121792,88830,2021-11-06 17:34:51.627977,293000,,,,21006,209,20706,,209225,154863,364088.0,834.0,364088.0,210622.0,166
2021-11-05,LA,1,0,8,0,109,725,0,20975.0,208.28571428571428,20689.0,,209225.0,154863.0,Unknown,1.0,0.0,8.0,,0,0,0,,,,,0,0,0,,,,21006.0,209.0,20706.0,,0,0,2021-11-06 17:34:51.627977,293000,,,,21006,209,20706,,209225,154863,364088.0,834.0,364088.0,,0
