,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
13,13,13,13,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Goalpara,,,,,111,1342,0,,,,,,,1008959,,,,,,,,663686,209830,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
14,14,14,14,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Golaghat,,,,,44,579,0,,,,,,,1058674,,,,,,,,713212,320918,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
15,15,15,15,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Hailakandi,,,,,122,1214,0,,,,,,,659260,,,,,,,,423063,152556,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
16,16,16,16,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Hojai,,,,,131,1117,0,,,,,,,931218,,,,,,,,603958,285938,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
17,17,17,17,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Jorhat,,,,,152,2690,0,,,,,,,1091295,,,,,,,,651187,319521,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
18,18,18,18,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Kamrup,,,,,266,2167,0,,,,,,,1517202,,,,,,,,1082583,430747,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
19,19,19,19,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Kamrup Metropolitan,,,,,236,1793,0,,,,,,,1260419,,,,,,,,1248871,892633,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
20,20,20,20,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Karbi Anglong,,,,,429,663,0,,,,,,,965280,,,,,,,,290578,110345,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
21,21,21,21,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Karimganj,,,,,50,392,0,,,,,,,1217002,,,,,,,,682598,211876,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
22,22,22,22,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Kokrajhar,,,,,17,133,0,,,,,,,886999,,,,,,,,540294,167448,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
23,23,23,23,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Lakhimpur,,,,,530,5680,0,,,,,,,1040644,,,,,,,,683819,324150,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
24,24,24,24,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Majuli,,,,,203,933,0,,,,,,,167304,,,,,,,,118966,87826,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
25,25,25,25,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Morigaon,,,,,701,4502,0,,,,,,,957853,,,,,,,,595390,229543,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
26,26,26,26,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Nagaon,,,,,745,4816,0,,,,,,,2826006,,,,,,,,1209877,476652,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
27,27,27,27,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Nalbari,,,,,727,3170,0,,,,,,,769919,,,,,,,,487137,184243,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
28,28,28,28,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Other State,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
29,29,29,29,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Sivasagar,,,,,111,2344,0,,,,,,,1150253,,,,,,,,479685,235898,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
30,30,30,30,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Sonitpur,,,,,366,2685,0,,,,,,,1925975,,,,,,,,770694,451524,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
31,31,31,31,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,South Salmara Mankachar,,,,,240,1649,0,,,,,,,555114,,,,,,,,241414,88744,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
32,32,32,32,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Tinsukia,,,,,790,658,0,,,,,,,1316948,,,,,,,,808845,293237,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
33,33,33,33,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Udalguri,,,,,648,2045,0,,,,,9477.0,15170.0,832769,,,,,,,,508886,144503,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
34,34,34,34,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,Unknown,239.0,5.0,210.0,,0,0,0,1745.0,32.0,2050.0,,,,0,,,,611895.0,6024.0,602417.0,,0,0,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
35,35,35,35,2021-11-05,AS,239,5,210,0,10623,61808,0,1745.0,32.0,2050.0,,165095.0,602349.0,West Karbi Anglong,,,,,194,122,0,,,,,,,300320,,,,,,,,129194,44219,2021-11-07 07:58:59.365473,34293000,,,,611895,6024,602417,,20271521,8504624,0,0,0,0,0
