,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Alappuzha,333.0,30.0,214.0,,1031,17249,0,1804.0,106.0,2408.0,,4734.0,50664.0,2121943,,,,317409.0,1932.0,315094.0,,1521961,898290,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
1,1,1,1,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Ernakulam,791.0,100.0,1345.0,,2928,22463,0,6670.0,566.0,8679.0,,11117.0,74557.0,3279860,,,,607562.0,3874.0,590280.0,,2962043,1817419,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
2,2,2,2,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Idukki,412.0,7.0,502.0,,419,5271,0,2603.0,28.0,2803.0,,1765.0,20200.0,1107453,,,,148891.0,546.0,142464.0,,860604,499146,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
3,3,3,3,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Kannur,341.0,21.0,420.0,,1550,16719,0,2499.0,144.0,2829.0,,6210.0,53032.0,2525637,,,,277110.0,2457.0,271396.0,,1896068,1003599,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
4,4,4,4,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Kasaragod,125.0,9.0,192.0,,476,3387,0,797.0,37.0,1107.0,,4197.0,21292.0,1302600,,,,139356.0,651.0,135598.0,,913258,537249,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
5,5,5,5,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Kollam,698.0,6.0,626.0,,1332,13100,0,4002.0,140.0,5436.0,,6113.0,52113.0,2629703,,,,393655.0,2582.0,387200.0,,1956432,1093269,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
6,6,6,6,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Kottayam,422.0,0.0,255.0,,1128,14677,0,3623.0,33.0,3422.0,,4383.0,46080.0,1979384,,,,325039.0,1375.0,318965.0,,1480853,877996,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
7,7,7,7,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Kozhikode,663.0,68.0,1147.0,,1741,10083,0,5209.0,261.0,5229.0,,10018.0,56267.0,3089543,,,,530816.0,3609.0,522929.0,,2348185,1192885,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
8,8,8,8,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Malappuram,240.0,28.0,402.0,,4840,13919,0,2272.0,116.0,3291.0,,26023.0,61177.0,4110956,,,,569128.0,2635.0,564339.0,,2853033,1149276,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
9,9,9,9,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Other State,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
10,10,10,10,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Palakkad,234.0,4.0,369.0,,3053,18564,0,2140.0,72.0,2829.0,,13702.0,81116.0,2810892,,,,375258.0,2932.0,366277.0,,1998782,1007705,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
11,11,11,11,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Pathanamthitta,415.0,2.0,180.0,,824,10423,0,2678.0,20.0,2803.0,,2343.0,26354.0,1195537,,,,195207.0,1089.0,186969.0,,1050467,701353,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
12,12,12,12,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Thiruvananthapuram,878.0,4.0,1202.0,,2840,33776,0,6540.0,48.0,6151.0,,7551.0,74897.0,3307284,,,,468638.0,5038.0,452954.0,,2585387,1630766,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
13,13,13,13,2021-11-05,KL,6580.0,314.0,7085.0,62219.0,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Thrissur,743.0,35.0,27.0,,2358,21935,0,5166.0,299.0,1982.0,,10677.0,93360.0,3110327,,,,526844.0,3788.0,517304.0,,2303985,1374998,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
14,14,14,14,2021-11-05,KL,,,,,24594,203046,0,47772.0,1892.0,50859.0,456183.0,110779.0,738891.0,Wayanad,285.0,0.0,204.0,,74,1480,0,1769.0,22.0,1890.0,,1946.0,27782.0,816558,,,,126922.0,540.0,122666.0,,660770,454841,2021-11-06 16:38:16.646391,35125000,2021-11-06 16:38:16.646391,,,5001835,33048,4894435,38206694,25391828,14238792,0,0,0,0,0
