Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-05,JH,Bokaro,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Chatra,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Deoghar,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Dhanbad,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Dumka,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,East Singhbhum,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Garhwa,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Giridih,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Godda,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Gumla,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Hazaribagh,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Jamtara,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Khunti,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Koderma,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Latehar,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Lohardaga,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Pakur,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Palamu,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Ramgarh,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Ranchi,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Sahibganj,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Saraikela-Kharsawan,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Simdega,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,West Singhbhum,,,,,,,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
2021-11-05,JH,Unknown,,,,348828,5138,343563,,2021-11-05 14:20:51.791476,,,,348828,5138,343563,
