,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Amritsar,1,0,7,,25,99,0,16.0,0.0,22.0,,6147.0,6727.0,2490891,,,,47389,1598,45776,,1266891,451032,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
1,1,1,1,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Barnala,0,0,0,,196,24,0,1.0,0.0,3.0,,5386.0,3059.0,596294,,,,5950,244,5699,,331481,106021,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
2,2,2,2,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Bathinda,2,0,6,,9,55,0,4.0,0.0,9.0,,4476.0,3832.0,1388859,,,,41731,1042,40675,,626495,204731,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
3,3,3,3,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Faridkot,1,0,1,,10,4,0,5.0,0.0,8.0,,1460.0,2630.0,618008,,,,13928,315,13607,,331488,130211,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
4,4,4,4,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Fatehgarh Sahib,1,0,0,,0,2,0,4.0,0.0,1.0,,1651.0,3291.0,599814,,,,8879,335,8539,,356085,137728,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
5,5,5,5,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Fazilka,3,0,0,,14,47,0,10.0,0.0,7.0,,2629.0,2911.0,1180483,,,,20276,528,19735,,491502,133351,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
6,6,6,6,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Ferozepur,2,0,0,,10,21,0,10.0,0.0,7.0,,2231.0,2865.0,2026831,,,,14352,504,13836,,478023,130298,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
7,7,7,7,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Gurdaspur,1,0,2,,10,46,0,1.0,0.0,4.0,,10677.0,16695.0,2299026,,,,22382,801,21580,,868638,426147,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
8,8,8,8,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Hoshiarpur,1,0,4,,14,112,0,11.0,2.0,9.0,,2816.0,8559.0,1582793,,,,30830,986,29833,,1002185,579794,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
9,9,9,9,2021-11-05,PB,30.0,0.0,51.0,,730,2062,0,147.0,5.0,176.0,183576.0,87402.0,123044.0,Jalandhar,3,0,7,,146,729,0,15.0,0.0,22.0,,6019.0,12698.0,2181753,,,,63408,1496,61884,,1437275,690002,2021-11-16T00:03:09.122314+05:30,29859000,,,,602496,16562,585715,15545086,15994221,6317283,0,0,0,0,0
