Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-19,HP,Bilaspur,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,19696,97,19454,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,1
2022-08-19,HP,Chamba,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,18091,179,17850,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,2
2022-08-19,HP,Hamirpur,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,25413,332,24899,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,1
2022-08-19,HP,Kangra,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,69778,1258,68020,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,7
2022-08-19,HP,Kinnaur,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,4978,41,4879,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,1
2022-08-19,HP,Kullu,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,13094,163,12841,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,2
2022-08-19,HP,Lahaul and Spiti,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,3457,18,3420,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,1
2022-08-19,HP,Mandi,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,42593,510,41827,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,7
2022-08-19,HP,Shimla,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,39424,725,38341,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,1
2022-08-19,HP,Sirmaur,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,21005,225,20674,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,2
2022-08-19,HP,Solan,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,31779,337,31334,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,1
2022-08-19,HP,Una,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,19750,283,19294,,2022-08-19 19:55:47.218709,2022-08-19 17:00:00+05:30,https://twitter.com/nhm_hp,,309058,4168,302833,,20,7
