,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10541,10380,129,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,878897,345988,349703,183206,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,34,99,5722,5855,8,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2335454,2319611,14733,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,103528907,44673094,47537835,11317978,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,699,352,124062,125113,207,195,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66509,66070,296,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,1835805,952963,803013,79829,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,347,666,1329,2342,29,28,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,743341,732356,8028,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,49437011,24700824,21908703,2827484,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,7432,13701,28491,49624,119,138,0,,,1332900000,Assam,34293000
4,Bihar,846329,833280,12288,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,148268645,72714206,65384489,10169950,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,35177,77556,220888,333621,136,146,1,,,1332900000,Bihar,119520000
5,Chandigarh,98223,96529,1177,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,2252886,1182967,979325,90594,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,260,470,754,1484,81,84,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1171802,1155983,14094,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,45661555,21123545,19808884,4729126,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,10016,33388,180108,223512,319,123,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11569,11558,4,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,1537944,780265,629834,127845,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,57,138,1579,1774,2,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1990355,1957121,26408,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,36172071,18216129,15494569,2461373,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,2070,4923,25519,32512,1964,1939,8,,,1332900000,Delhi,19814000
9,Goa,254531,249633,3857,2022-08-19,TT,44314618,527253,43685535,2022-08-19 12:28:27.382117,881873052,2022-08-18 00:00:00,454491,2092744822,1023400334,938886815,130457673,2847296,1437970,1290632,118694,https://www.icmr.gov.in/,15754,47,15220,2534300,326163,122049,2982512,33,111,943,1087,180,115,1,,,1332900000,Goa,1540000
