,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,991264,347616,353285,290363,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325939,14733,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,110957419,44704406,47578799,18674214,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67046,66749,296,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,1924584,961348,821819,141417,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,0,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738108,8035,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842942,12314,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,157290139,73485558,67912269,15892312,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,3,1,41,45,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99504,1185,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,2291412,1185714,991062,114636,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,3,1,3,7,1,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187686,1173490,14190,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,1,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,1580060,782353,636962,160745,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040776,2014108,26665,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,37408900,18297688,15717411,3393801,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,11,4,8,23,0,1,0,,,1332900000,Delhi,19814000
9,Goa,263309,259289,4014,2023-07-05,TT,44994407,531910,44461044,2023-07-05 14:00:03.821041,932708144,2023-07-04 00:00:00,56866,2206713819,1027412778,951979212,227321829,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,56,2,69,893,30,78,1001,0,0,0,0,2,1,0,,,1332900000,Goa,1540000
