"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","69","103","68894","6","4834","73722","11"
"Bageshwar","119","120","38964","1","2155","41115","17"
"Chamoli","52","43","51039","2","3333","54370","0"
"Champawat","146","37","64662","0","1979","66638","8"
"Dehradun","551","548","406149","66","38370","444384","23"
"Haridwar","210","240","322052","13","13978","336000","18"
"Nainital","283","258","102788","41","12950","115668","6"
"Pauri Garhwal","195","201","105443","2","5560","110996","19"
"Pithoragarh","33","36","44190","5","2692","46870","0"
"Rudraprayag","63","15","30327","7","2995","33322","5"
"Tehri Garhwal","163","139","45732","2","2595","48320","6"
"US Nagar","323","382","152413","9","9258","161647","14"
"Uttarkashi","69","168","46480","2","1882","48360","0"
"Total","2276","2290","1479133","156","102581","1581412","127"
