,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10612,129,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,991263.0,347616.0,353284.0,290363.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,0.0,0.0,0.0,0.0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339064,2324328,14733,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,110552806.0,44701554.0,47571929.0,18279323.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,79.0,68.0,1292.0,1439.0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66890,66594,296,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,1911217.0,960292.0,820325.0,130600.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,6.0,8.0,182.0,196.0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,50281106.0,24810824.0,22128837.0,3341445.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,165.0,590.0,132.0,887.0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851365,839059,12302,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,157174879.0,73457535.0,67874406.0,15842938.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,687.0,1945.0,1606.0,4238.0,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99343,98161,1181,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,2281545.0,1184963.0,985556.0,111026.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,11.0,25.0,76.0,112.0,1,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177745,1163595,14146,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,49128579.0,21265440.0,20334899.0,7528240.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,190.0,1246.0,2812.0,4248.0,2,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,1578437.0,782237.0,636792.0,159408.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,0.0,1.0,13.0,14.0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007112,1980559,26521,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,37358173.0,18290745.0,15708061.0,3359367.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,91.0,185.0,1222.0,1498.0,10,4,1,,,1332900000,Delhi,19814000
9,Goa,259061,255036,4013,2022-12-23,TT,44676678,530690,44142608,2022-12-23 12:00:03.706743,909643076,2022-12-22 00:00:00,125361,2200273675,1027138919,951080263,222054493,2872462.0,1439807.0,1295351.0,137304.0,https://www.icmr.gov.in/,163,9,176,57528,17563,5642,80733,0.0,0.0,0.0,0.0,0,1,0,,,1332900000,Goa,1540000
