,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-03-02,TN,Ariyalur,,,,19882,267,19602,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
1,2022-03-02,TN,Chengalpattu,,,,235109,2657,231993,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
2,2022-03-02,TN,Chennai,,,,750124,9065,739971,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
3,2022-03-02,TN,Coimbatore,,,,329609,2614,326388,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
4,2022-03-02,TN,Cuddalore,,,,74210,893,73240,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
5,2022-03-02,TN,Dharmapuri,,,,36167,283,35846,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
6,2022-03-02,TN,Dindigul,,,,37460,665,36774,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
7,2022-03-02,TN,Erode,,,,132616,734,131688,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
8,2022-03-02,TN,Kallakurichi,,,,36513,215,36284,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
9,2022-03-02,TN,Kancheepuram,,,,94315,1302,92867,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
10,2022-03-02,TN,Kanyakumari,,,,86164,1085,84959,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
11,2022-03-02,TN,Karur,,,,29748,372,29341,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
12,2022-03-02,TN,Krishnagiri,,,,59599,370,59152,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
13,2022-03-02,TN,Madurai,,,,91008,1236,89722,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
14,2022-03-02,TN,Mayiladuthurai,,,,26494,329,26153,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
15,2022-03-02,TN,Nagapattinam,,,,25432,375,25026,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
16,2022-03-02,TN,Namakkal,,,,67975,534,67342,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
17,2022-03-02,TN,Nilgiris,,,,42020,226,41620,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
18,2022-03-02,TN,Perambalur,,,,14456,249,14198,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
19,2022-03-02,TN,Pudukkottai,,,,34452,426,33999,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
20,2022-03-02,TN,Ramanathapuram,,,,24658,368,24271,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
21,2022-03-02,TN,Ranipet,,,,53904,787,53084,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
22,2022-03-02,TN,Salem,,,,127309,1762,125406,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
23,2022-03-02,TN,Sivaganga,,,,23797,219,23521,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
24,2022-03-02,TN,Tenkasi,,,,32734,490,32236,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
25,2022-03-02,TN,Thanjavur,,,,92084,1038,90963,,2022-03-03T12:24:36.142690+05:30,,,,3450041,38009,3407595,64504659,0,0
