,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-03-02,HR,Gurugram,,,,259213.0,1004,257459,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
3,2022-03-02,HR,Faridabad,,,,126813.0,739,125875,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
4,2022-03-02,HR,Hisar,,,,61812.0,1170,60596,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
5,2022-03-02,HR,Sonipat,,,,58417.0,276,58116,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
6,2022-03-02,HR,Karnal,,,,48122.0,596,47481,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
7,2022-03-02,HR,Panipat,,,,36043.0,670,35364,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
8,2022-03-02,HR,Panchkula,,,,44055.0,414,43604,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
9,2022-03-02,HR,Ambala,,,,40717.0,542,40141,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
10,2022-03-02,HR,Sirsa,,,,33328.0,537,32780,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
11,2022-03-02,HR,Rohtak,,,,31761.0,534,31151,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
12,2022-03-02,HR,Yamunanagar,,,,30574.0,455,30096,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
13,2022-03-02,HR,Bhiwani,,,,26402.0,663,25692,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
14,2022-03-02,HR,Kurukshetra,,,,26807.0,394,26387,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
15,2022-03-02,HR,Mahendragarh,,,,24692.0,164,24482,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
16,2022-03-02,HR,Jind,,,,24328.0,541,23775,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
17,2022-03-02,HR,Rewari,,,,24575.0,224,24331,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
18,2022-03-02,HR,Jhajjar,,,,23408.0,343,23036,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
19,2022-03-02,HR,Fatehabad,,,,20037.0,498,19523,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
20,2022-03-02,HR,Kaithal,,,,14197.0,370,13814,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
21,2022-03-02,HR,Palwal,,,,13409.0,155,13221,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
22,2022-03-02,HR,Charkhi Dadri,,,,7403.0,145,7219,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
23,2022-03-02,HR,Nuh,,,,6076.0,134,5923,,2022-03-03T09:55:39.503818+05:30,,,,982189.0,10568,970066,16609218,0,0
