,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,991264,347616,353285,290363,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340659,2325916,14733,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,110956992,44704286,47578747,18673959,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,1,0,1,0,4,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67009,66692,296,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,1924584,961348,821819,141417,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,6,4,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,50335777,24813013,22150253,3372511,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,854989,842540,12314,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,157286848,73485113,67912099,15889636,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,3,1,115,119,17,67,0,,,1332900000,Bihar,119520000
5,Chandigarh,100664,99458,1185,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,2291167,1185670,991031,114466,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,1,1,2,4,1,3,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187442,1172979,14186,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,49167750,21267770,20343709,7556271,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,3,1,0,4,24,56,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,1579868,782348,636961,160559,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040552,2013633,26654,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,37407457,18297165,15717097,3393195,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,10,4,4,18,21,50,0,,,1332900000,Delhi,19814000
9,Goa,262980,258789,4014,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,34,31,0,,,1332900000,Goa,1540000
10,Gujarat,1291218,1280015,11079,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,128103924,54398027,54032290,19673607,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,4,3,2,9,15,25,0,,,1332900000,Gujarat,67936000
11,Haryana,1078759,1067759,10751,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,45544296,23681503,19849025,2013768,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,1,3,4,15,29,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322524,318076,4238,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,32,54,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,481941,477053,4792,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,24782241,11372600,11768139,1641502,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,4,4,7,9,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443808,438450,5334,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,43871282,23968928,17858896,2043458,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,18,169,163,350,3,8,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088005,4047375,40353,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,122149891,55174469,55391392,11584030,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,1,1,72,63,0,,,1332900000,Karnataka,65798000
16,Kerala,6904509,6829545,71910,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,57508917,29150903,25271935,3086079,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,15,2,2,19,257,421,1,,,1332900000,Kerala,35125000
17,Ladakh,29576,29344,231,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,567133,238303,204114,124716,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,145292,61813,60525,22954,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,1,1,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8168656,8019550,148548,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,177961580,91672838,76627958,9660784,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,26,21,6,53,72,148,1,,,1332900000,Maharashtra,122153000
20,Manipur,139973,137806,2149,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96915,95278,1627,2023-05-19,TT,44984923,531818,44444013,2023-06-10 03:42:30.927271,929181445,2023-05-18 00:00:00,135873,2206668904,1027406948,951971755,227290201,2625680,1446865,1087793,91022,https://www.icmr.gov.in/,865,4,1948,664,319,100,1083,0,0,0,0,1,0,1,,,1332900000,Meghalaya,3224000
