,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10041,9910,129,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,704696,342258,338968,23470,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,47,162,166,375,2,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319891,2305102,14731,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,95181590,44619122,47393101,3169367,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,825,8000,69733,78558,6,18,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64504,64207,296,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,1702512,908845,761145,32522,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,121,198,3,322,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724225,716236,7986,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,45251714,24172108,20629982,449624,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,7899,14425,3352,25676,0,1,0,,,1332900000,Assam,34293000
4,Bihar,830726,818419,12256,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,131666127,70560110,59487552,1618465,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,24210,66365,27190,117765,10,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,92323,91078,1165,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,2169380,1175084,947982,46314,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,68,464,276,808,13,8,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152403,1138307,14034,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,39420336,20648159,18248168,524009,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,1671,9193,1817,12681,15,4,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,1409217,776283,620957,11977,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,20,87,55,162,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1904240,1876196,26203,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,34107732,18034402,15017731,1055599,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,2743,10060,11957,24760,418,394,2,,,1332900000,Delhi,19814000
9,Goa,245691,241760,3832,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,2753095,1431583,1274610,46902,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,105,256,172,533,26,11,0,,,1332900000,Goa,1540000
10,Gujarat,1224967,1213837,10944,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,109588990,53969008,52419983,3199999,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,1601,42007,39324,82932,35,31,0,,,1332900000,Gujarat,67936000
11,Haryana,1001262,989579,10621,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,43323040,23509142,19181729,632169,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,6201,14303,9926,30430,230,264,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,285014,280828,4136,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,13078891,6589884,6173273,315734,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,614,2967,2847,6428,2,10,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,454207,449398,4752,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,23007500,11303840,11286086,417574,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,820,7319,2109,10248,3,4,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435318,429981,5318,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,40041503,23348535,16344555,348413,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,2780,9814,1314,13908,4,4,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3950770,3908949,40106,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,108051157,54236798,51711905,2102454,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,16261,72757,23933,112951,118,121,0,,,1332900000,Karnataka,65798000
16,Kerala,6551537,6477952,69630,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,54830108,28628670,24481941,1719497,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,19317,17917,15062,52296,468,428,13,,,1332900000,Kerala,35125000
17,Ladakh,28261,28028,228,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,479808,236868,198755,44185,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,4,28,2579,2611,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11402,11350,52,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,123607,61461,58245,3901,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,1,22,126,149,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7883348,7733452,147857,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,166459255,90493714,73323646,2641895,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,4951,37259,13909,56119,338,276,1,,,1332900000,Maharashtra,122153000
20,Manipur,137231,135110,2120,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,2886849,1567519,1224624,94706,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,320,763,492,1575,1,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,93822,92227,1593,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,2491375,1410488,1039455,41432,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,979,942,357,2278,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,228205,227339,698,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,1620197,873994,699792,46411,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,470,673,17,1160,23,16,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1042276,1031251,10736,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,118627742,60343700,57094156,1189886,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,2347,31036,13049,46432,33,18,1,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35496,34735,760,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,1654125,909483,713511,31131,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,488,905,84,1477,1,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1288387,1279118,9126,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,67040125,34657307,31073117,1309701,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,9320,30115,9041,48476,8,0,0,,,1332900000,Odisha,43671000
26,Puducherry,165843,163854,1962,2022-05-25,TT,43142192,524507,42602714,2022-05-25 12:15:08.169236,847958776,2022-05-24 00:00:00,458924,1925701219,1010068894,883565116,32067209,1703530,966538,713985,23007,https://www.icmr.gov.in/,2124,17,1977,304836,933379,230996,1469211,96,652,141,889,7,2,0,,,1332900000,Puducherry,1504000
