,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-02-06,NL,Others,,,,,,,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
1,2022-02-06,NL,Dimapur,,,,16943,463,14933,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
2,2022-02-06,NL,Kiphire,,,,271,9,260,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
3,2022-02-06,NL,Kohima,,,,9868,127,9391,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
4,2022-02-06,NL,Longleng,,,,312,2,287,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
5,2022-02-06,NL,Mokokchung,,,,2449,58,2309,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
6,2022-02-06,NL,Mon,,,,1172,14,1131,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
7,2022-02-06,NL,Peren,,,,977,6,941,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
8,2022-02-06,NL,Phek,,,,619,19,590,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
9,2022-02-06,NL,Tuensang,,,,1174,14,1129,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
10,2022-02-06,NL,Wokha,,,,441,11,402,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
11,2022-02-06,NL,Zunheboto,,,,630,16,595,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
12,2022-02-06,NL,Unknown,,,,0,4,1447,,2022-02-07 11:55:29.232272,,,,34856,743,33415,446926
