Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-07-03,OR,Angul,,,,48054,418,0,47636,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Balasore,,,,49084,360,0,48669,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Bargarh,,,,34552,353,0,34195,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Bhadrak,,,,29500,173,0,29304,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Balangir,,,,28999,131,0,28867,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Boudh,,,,14606,113,0,14480,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Cuttack,,,,114076,907,0,112972,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Deogarh,,,,8565,53,0,8505,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Dhenkanal,,,,22370,265,0,22102,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Gajapati,,,,13134,83,0,13050,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Ganjam,,,,36764,512,0,36243,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Jagatsinghpur,,,,32121,344,0,31759,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Jajpur,,,,50322,200,0,50107,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Jharsuguda,,,,28493,182,0,28304,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Kalahandi,,,,28675,219,0,28453,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Kandhamal,,,,13536,95,0,13440,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Kendrapara,,,,27979,274,0,27700,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Kendujhar,,,,24269,193,0,24069,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Khordha,,,,245995,1750,0,243668,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Koraput,,,,23602,84,0,23516,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Malkangiri,,,,12870,48,0,12817,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Mayurbhanj,,,,48453,308,0,48132,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Nabarangapur,,,,27431,91,0,27338,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Nayagarh,,,,28404,227,0,28171,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Nuapada,,,,26794,91,0,26683,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Puri,,,,50037,487,0,49516,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Rayagada,,,,24835,174,0,24650,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Sambalpur,,,,42257,247,0,41983,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Subarnapur,,,,16443,62,0,16365,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
2022-07-03,OR,Sundargarh,,,,90981,681,0,90217,,2022-07-03 23:55:50.858002,2022-07-03 23:55:50.858855,,,1290538,9126,1280114,0,32123966
