,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-03,RJ,Ajmer,,,,49980.0,447.0,49441.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
1,2022-07-03,RJ,Alwar,,,,84883.0,321.0,84525.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
2,2022-07-03,RJ,Banswara,,,,14780.0,106.0,14667.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
3,2022-07-03,RJ,Baran,,,,15311.0,64.0,15247.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
4,2022-07-03,RJ,Barmer,,,,21464.0,205.0,21252.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
5,2022-07-03,RJ,Bharatpur,,,,31452.0,272.0,31179.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
6,2022-07-03,RJ,Bhilwara,,,,38251.0,162.0,38060.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
7,2022-07-03,RJ,Bikaner,,,,50280.0,589.0,49594.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
8,2022-07-03,RJ,Bundi,,,,9715.0,55.0,9660.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
9,2022-07-03,RJ,Chittorgarh,,,,29430.0,140.0,29276.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
10,2022-07-03,RJ,Churu,,,,20938.0,115.0,20799.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
11,2022-07-03,RJ,Dausa,,,,15879.0,81.0,15794.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
12,2022-07-03,RJ,Dholpur,,,,13966.0,49.0,13917.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
13,2022-07-03,RJ,Dungarpur,,,,25501.0,134.0,25365.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
14,2022-07-03,RJ,Ganganagar,,,,28179.0,158.0,28012.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
15,2022-07-03,RJ,Hanumangarh,,,,22529.0,115.0,22410.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
16,2022-07-03,RJ,Jaipur,,,,277350.0,2114.0,274826.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
17,2022-07-03,RJ,Jaisalmer,,,,17036.0,68.0,16968.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
18,2022-07-03,RJ,Jalore,,,,10566.0,78.0,10481.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
19,2022-07-03,RJ,Jhalawar,,,,17763.0,207.0,17555.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
20,2022-07-03,RJ,Jhunjhunu,,,,19161.0,181.0,18979.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
21,2022-07-03,RJ,Jodhpur,,,,141417.0,1164.0,140148.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
22,2022-07-03,RJ,Karauli,,,,8968.0,84.0,8884.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
23,2022-07-03,RJ,Kota,,,,70127.0,477.0,69649.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
24,2022-07-03,RJ,Nagaur,,,,23756.0,201.0,23533.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
25,2022-07-03,RJ,Pali,,,,35853.0,298.0,35555.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
26,2022-07-03,RJ,Pratapgarh,,,,11881.0,65.0,11813.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
27,2022-07-03,RJ,Rajsamand,,,,23050.0,178.0,22863.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
28,2022-07-03,RJ,Sawai Madhopur,,,,15823.0,66.0,15756.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
29,2022-07-03,RJ,Sikar,,,,38117.0,368.0,37744.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
30,2022-07-03,RJ,Sirohi,,,,17258.0,88.0,17149.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
31,2022-07-03,RJ,Tonk,,,,13319.0,102.0,13216.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
32,2022-07-03,RJ,Udaipur,,,,74448.0,775.0,73639.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
33,2022-07-03,RJ,Other State,,,,337.0,39.0,298.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
34,2022-07-03,RJ,Total,,,,1288768.0,9566.0,1278254.0,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
35,2022-07-03,RJ,,,,,,,,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
36,2022-07-03,RJ,,,,,,,,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
37,2022-07-03,RJ,,,,,,,,,2022-07-13T23:42:52.680486+05:30,,,,,,,,0,0
