,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
2,2022-07-03,HR,Gurugram,,,,283470.0,1008.0,nan,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
3,2022-07-03,HR,Faridabad,,,,131971.0,741.0,130804 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
4,2022-07-03,HR,Hisar,,,,62449.0,1175.0,61214 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
5,2022-07-03,HR,Sonipat,,,,58911.0,276.0,58588 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
6,2022-07-03,HR,Karnal,,,,48528.0,596.0,47826 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
7,2022-07-03,HR,Panchkula,,,,45208.0,415.0,44615 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
8,2022-07-03,HR,Ambala,,,,41064.0,542.0,40404 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
9,2022-07-03,HR,Panipat,,,,36217.0,673.0,35499,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
10,2022-07-03,HR,Sirsa,,,,33535.0,539.0,32960 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
11,2022-07-03,HR,Rohtak,,,,32234.0,537.0,31610 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
12,2022-07-03,HR,Yamunanagar,,,,30771.0,455.0,30290 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
13,2022-07-03,HR,Kurukshetra,,,,26997.0,398.0,26554 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
14,2022-07-03,HR,Bhiwani,,,,26618.0,665.0,25939,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
15,2022-07-03,HR,Mahendragarh,,,,24784.0,165.0,24602,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
16,2022-07-03,HR,Rewari,,,,24714.0,224.0,24487,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
17,2022-07-03,HR,Jind,,,,24490.0,542.0,23920 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
18,2022-07-03,HR,Jhajjar,,,,23601.0,350.0,23234 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
19,2022-07-03,HR,Fatehabad,,,,20116.0,498.0,19605,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
20,2022-07-03,HR,Kaithal,,,,14383.0,371.0,13947 ,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
21,2022-07-03,HR,Palwal,,,,13531.0,170.0,13353,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
22,2022-07-03,HR,Dadri,,,,7485.0,145.0,7338,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
23,2022-07-03,HR,Nuh,,,,6132.0,139.0,5991,,2022-07-16T16:56:29.755482+05:30,,,,1017209.0,10624.0,nan,18120595,0,0
