Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-08-31,OR,Angul,,,,48147,419,0,47718,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Balasore,,,,49668,363,0,49265,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Bargarh,,,,35452,353,0,35033,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Bhadrak,,,,29797,176,0,29602,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Balangir,,,,29986,131,0,29774,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Boudh,,,,15131,113,0,14964,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Cuttack,,,,117118,912,0,116070,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Deogarh,,,,8800,53,0,8731,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Dhenkanal,,,,22441,265,0,22175,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Gajapati,,,,13435,83,0,13342,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Ganjam,,,,36899,513,0,36372,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Jagatsinghpur,,,,32499,344,0,32137,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Jajpur,,,,51015,201,0,50758,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Jharsuguda,,,,29034,182,0,28846,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Kalahandi,,,,29680,220,0,29394,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Kandhamal,,,,13980,96,0,13869,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Kendrapara,,,,28278,276,0,27997,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Kendujhar,,,,24559,195,0,24340,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Khordha,,,,254830,1765,0,252728,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Koraput,,,,24003,84,0,23911,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Malkangiri,,,,12891,48,0,12839,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Mayurbhanj,,,,50597,308,0,50253,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Nabarangapur,,,,28059,93,0,27919,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Nayagarh,,,,29199,228,0,28950,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Nuapada,,,,27354,91,0,27219,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Puri,,,,50663,489,0,50133,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Rayagada,,,,25271,177,0,25066,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Sambalpur,,,,44656,247,0,44345,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Subarnapur,,,,17255,63,0,17165,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
2022-08-31,OR,Sundargarh,,,,97706,687,0,96723,,2022-08-31 23:55:48.003765,2022-08-31 23:55:48.004628,,,1327657,9176,1316814,0,33163585
