"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","15","41098","14","40682","47","0","369","0"
"","2","Ballari","44","116736","76","114655","306","0","1773","2"
"","3","Belagavi","22","101347","46","100190","149","0","1006","2"
"","4","Bengaluru Rural","12","80006","20","78960","137","1","909","0"
"","5","Bengaluru urban","1606","1855844","1071","1832329","6534","0","16980","1"
"","6","Bidar","0","30008","0","29578","6","0","420","4"
"","7","Chamarajanagara","30","43983","17","43369","79","0","524","11"
"","8","Chikkaballapura","9","55876","9","55363","50","0","462","1"
"","9","Chikkamagaluru","23","57543","16","57049","87","0","407","0"
"","10","Chitradurga","9","46488","4","46219","30","0","239","0"
"","11","Dakshina 
Kannada","19","136479","17","134554","67","0","1848","10"
"","12","Davanagere","33","57995","45","57276","94","0","625","0"
"","13","Dharwada","48","85717","36","84210","103","1","1397","7"
"","14","Gadag","1","30671","1","30326","7","0","338","0"
"","15","Hassana","47","144751","55","143328","114","0","1307","2"
"","16","Haveri","8","27076","17","26372","32","1","672","0"
"","17","Kalaburagi","16","77247","6","76252","110","0","885","0"
"","18","Kodagu","6","49780","13","49303","124","0","352","1"
"","19","Kolara","22","63639","15","62913","59","0","667","0"
"","20","Koppala","8","41494","6","40923","28","1","543","0"
"","21  Mandya","","29","102047","24","101260","76","0","711","0"
"","22  Mysuru","","168","231769","133","228747","461","0","2561","0"
"","23","Raichuru","52","45966","39","45459","138","0","369","0"
"","24","Ramanagara","48","30099","29","29635","117","0","347","0"
"","25","Shivamogga","20","83874","27","82595","147","0","1131","1"
"","26","Tumakuru","11","160482","12","159173","89","0","1220","0"
"","27","Udupi","11","95999","12","95417","35","0","547","0"
"","28","Uttara Kannada","9","71622","16","70760","49","0","813","0"
"","29","Vijayapura","2","41147","3","40601","24","0","522","0"
"","30","Yadagiri","1","30006","3","29786","8","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","2329","4036825","1782","3987317","9307","4","40159","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 18-08-2022 
Page 5 of 10","","","","","","","","","",""
