TT|2023-10-28 07:55:05.597448|GetSource|ERR|File Not Found
TT|2023-10-28 09:55:04.602541|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-28 09:59:34.830692|ExtractFromHTML|OK|COMPLETED
TT|2023-10-28 11:55:06.271512|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-28 11:59:37.719021|ExtractFromHTML|OK|COMPLETED
TT|2023-10-28 13:55:07.994316|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-28 14:03:58.338440|ExtractFromHTML|OK|COMPLETED
TT|2023-10-28 15:55:05.852814|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-28 15:59:36.992982|ExtractFromHTML|OK|COMPLETED
TT|2023-10-28 17:55:16.911115|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2023-10-28 17:59:45.966014|ExtractFromHTML|OK|COMPLETED
TT|2023-10-29 07:55:05.725207|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
