,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,991264,347616,353285,290363,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340672,2325939,14733,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,110957277,44704349,47578781,18674147,https://www.icmr.gov.in/,63,1,77,97,23,24,144,2,0,2,4,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67041,66743,296,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,1924584,961348,821819,141417,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746138,738084,8035,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855251,842924,12314,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,157289634,73485521,67912249,15891864,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100687,99501,1185,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,2291306,1185682,991051,114573,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187676,1173476,14190,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,49167921,21267792,20343759,7556370,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,1580040,782352,636962,160726,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040753,2014073,26663,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,37408643,18297592,15717335,3393716,https://www.icmr.gov.in/,63,1,77,97,23,24,144,2,0,4,6,0,0,0,,,1332900000,Delhi,19814000
9,Goa,263277,259236,4014,2023-06-19,TT,44993543,531896,44459737,2023-06-23 02:01:33.097527,931864639,2023-06-18 00:00:00,30718,2206707111,1027411364,951978206,227317541,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,63,1,77,97,23,24,144,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
