Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-07-20,GJ,Ahmedabad,2022-07-20 23:55:28.224865,,,393655,3622,0,388020,6846528,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Amreli,2022-07-20 23:55:28.224865,,,13047,105,0,12922,868586,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Anand,2022-07-20 23:55:28.224865,,,15666,53,0,15569,857934,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Aravalli,2022-07-20 23:55:28.224865,,,5800,81,0,5694,576353,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Banaskantha,2022-07-20 23:55:28.224865,,,18483,166,0,18245,1316713,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Bharuch,2022-07-20 23:55:28.224865,,,17549,152,0,17342,776683,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Bhavnagar,2022-07-20 23:55:28.224865,,,29953,363,0,29341,1611193,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Botad,2022-07-20 23:55:28.224865,,,2359,48,0,2311,361015,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Chhota Udaipur,2022-07-20 23:55:28.224865,,,3756,38,0,3718,383160,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Dahod,2022-07-20 23:55:28.224865,,,11314,46,0,11261,1020449,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Dang,2022-07-20 23:55:28.224865,,,1260,18,0,1242,116511,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Devbhumi Dwarka,2022-07-20 23:55:28.224865,,,5304,89,0,5161,360610,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Gandhinagar,2022-07-20 23:55:28.224865,,,36219,228,0,35658,1196827,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Gir Somnath,2022-07-20 23:55:28.224865,,,9785,67,0,9708,523131,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Jamnagar,2022-07-20 23:55:28.224865,,,42140,520,0,41560,1225032,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Junagadh,2022-07-20 23:55:28.224865,,,22767,272,0,22493,1503443,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Kutch,2022-07-20 23:55:28.224865,,,19423,146,0,19164,1112210,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Kheda,2022-07-20 23:55:28.224865,,,14791,55,0,14722,912326,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Mahisagar,2022-07-20 23:55:28.224865,,,8872,75,0,8796,558258,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Mehsana,2022-07-20 23:55:28.224865,,,31721,195,0,31266,1143927,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Morbi,2022-07-20 23:55:28.224865,,,10947,95,0,10790,546467,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Narmada,2022-07-20 23:55:28.224865,,,6640,15,0,6625,393294,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Navsari,2022-07-20 23:55:28.224865,,,12249,41,0,12168,702976,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Panchmahal,2022-07-20 23:55:28.224865,,,13577,83,0,13482,803399,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Patan,2022-07-20 23:55:28.224865,,,16547,129,0,16280,765120,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Porbandar,2022-07-20 23:55:28.224865,,,4246,25,0,4195,388717,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Rajkot,2022-07-20 23:55:28.224865,,,85271,799,0,84235,2722204,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Sabarkantha,2022-07-20 23:55:28.224865,,,11877,163,0,11678,762038,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Surat,2022-07-20 23:55:28.224865,,,208013,2080,0,205307,8254412,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Surendranagar,2022-07-20 23:55:28.224865,,,10175,139,0,10006,778083,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Tapi,2022-07-20 23:55:28.224865,,,5841,30,0,5795,400023,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Vadodara,2022-07-20 23:55:28.224865,,,142262,921,0,140885,2682769,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
2022-07-20,GJ,Valsad,2022-07-20 23:55:28.224865,,,13337,92,0,13157,886616,2022-07-20 23:55:28.224034,2022-07-20 23:55:28.225185,,,1244846,10951,1228796,0,43357007
