,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-09-27,TT,Andaman and Nicobar Islands,,,,10665,129,10511,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
1,2022-09-27,TT,Andhra Pradesh,,,,2338151,14733,2323207,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
2,2022-09-27,TT,Arunachal Pradesh,,,,66834,296,66517,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
3,2022-09-27,TT,Assam,,,,745523,8034,734747,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
4,2022-09-27,TT,Bihar,,,,850386,12300,837841,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
5,2022-09-27,TT,Chandigarh,,,,99188,1181,97966,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
6,2022-09-27,TT,Chhattisgarh,,,,1176056,14131,1161401,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
7,2022-09-27,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11587,4,11581,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
8,2022-09-27,TT,Delhi,,,,2003046,26501,1976173,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
9,2022-09-27,TT,Goa,,,,257919,3966,253674,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
10,2022-09-27,TT,Gujarat,,,,1274363,11033,1262349,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
11,2022-09-27,TT,Haryana,,,,1054761,10703,1043749,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
12,2022-09-27,TT,Himachal Pradesh,,,,312133,4209,307744,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
13,2022-09-27,TT,Jammu and Kashmir,,,,479084,4785,474155,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
14,2022-09-27,TT,Jharkhand,,,,442330,5330,436890,,,2022-09-27 11:55:27.575249,,,,44572885,528562,44004553,894093560,2178243967
