,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10631,10496,129,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,981412,347254,352321,281837,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,16,22,2972,3010,0,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2337758,2322734,14733,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,108266400,44690883,47556403,16019114,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,740,586,94906,96232,50,63,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66808,66470,296,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,1867864,956992,812389,98483,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,138,445,395,978,17,15,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,745177,734309,8034,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,49902230,24760748,21999677,3141805,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,522,906,4477,5905,0,0,0,,,1332900000,Assam,34293000
4,Bihar,849852,837060,12300,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,154025100,73210799,66983860,13830441,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,33324,120655,333143,487122,106,111,1,,,1332900000,Bihar,119520000
5,Chandigarh,99103,97816,1181,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,2272301,1184217,983089,104995,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,16,40,237,293,8,9,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1175246,1160436,14121,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,47800393,21213766,20122878,6463749,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,4142,12342,94101,110585,99,98,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11585,11578,4,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,1565374,781179,631812,152383,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,16,47,389,452,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2002145,1975102,26497,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,36963121,18264786,15624145,3074190,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,1407,4938,18088,24433,116,142,3,,,1332900000,Delhi,19814000
9,Goa,257363,252918,3965,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,2861620,1438948,1292594,130078,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,76,99,252,427,72,111,0,,,1332900000,Goa,1540000
10,Gujarat,1272975,1260717,11026,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,125571270,54359696,53882241,17329333,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,1340,3911,140821,146072,176,199,1,,,1332900000,Gujarat,67936000
11,Haryana,1054110,1042931,10695,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,45307876,23658296,19790370,1859210,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,1466,2278,5478,9222,103,123,1,,,1332900000,Haryana,28672000
12,Himachal Pradesh,311860,307327,4206,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,14960285,6628704,6291618,2039963,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,221,511,10837,11569,48,43,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,478871,473818,4784,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,24502472,11364250,11756225,1381997,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,214,1554,12802,14570,30,58,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442191,436735,5330,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,42594286,23814373,17353829,1426084,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,3104,5984,10121,19209,18,19,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4060255,4016298,40269,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,119355804,55117656,55094250,9143898,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,812,2823,38770,42405,551,486,1,,,1332900000,Karnataka,65798000
16,Kerala,6779622,6695058,70953,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,57264143,29123216,25184285,2956642,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,814,1960,3587,6361,2427,1635,4,,,1332900000,Kerala,35125000
17,Ladakh,29299,29035,230,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,554110,238037,202783,113290,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,4,10,405,419,3,5,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,138759,61702,60065,16992,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,2,0,95,97,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8113612,7960298,148302,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,176624658,91540429,76291277,8792952,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,4794,11749,29937,46480,755,1165,7,,,1332900000,Maharashtra,122153000
20,Manipur,139778,137597,2148,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,3213982,1639400,1317414,257168,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,455,874,524,1853,5,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96593,94918,1621,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,2600936,1441781,1081088,78067,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,181,218,173,572,6,11,1,,,1332900000,Meghalaya,3224000
22,Mizoram,237978,236982,722,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,1758059,892337,740503,125219,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,82,177,2021,2280,44,60,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1053986,1043023,10771,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,131835014,60711785,59050124,12073105,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,1502,2768,37474,41744,29,41,1,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35941,35150,781,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,1720868,921379,739871,59618,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,119,102,128,349,3,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1331139,1320450,9185,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,78305661,35194134,32816039,10295488,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,3579,9628,132195,145402,286,234,0,,,1332900000,Odisha,43671000
26,Puducherry,173638,171263,1970,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,2164311,991459,837028,335824,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,245,1388,3771,5404,120,46,0,,,1332900000,Puducherry,1504000
27,Punjab,781514,763243,17909,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,46698273,24123832,20886017,1688424,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,1032,2808,6443,10283,44,73,1,,,1332900000,Punjab,29859000
28,Rajasthan,1311825,1300857,9630,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,114031524,56904780,50584653,6542091,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,4480,8363,28369,41212,192,241,1,,,1332900000,Rajasthan,77264000
29,Sikkim,43983,43407,495,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,1335982,591384,553488,191110,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,80,96,1137,1313,19,7,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3575380,3532547,38039,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,124832960,60992423,56510006,7330531,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,6270,18882,41464,66616,447,438,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,836411,831508,4111,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,72817505,32394198,31370773,9052534,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,611,3397,111593,115601,114,130,0,,,1332900000,Telangana,37220000
32,Tripura,107750,106801,938,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,5807325,2912963,2510276,384086,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,66,124,1791,1981,1,1,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2125230,2100711,23615,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,381146867,176809617,168175985,36161265,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,9774,37541,397902,445217,96,130,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,448934,440081,7745,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,19705284,9103783,8678067,1923434,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,521,1209,11455,13185,33,18,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2110232,2086719,21486,2022-09-16,TT,44520190,528273,43947756,2022-09-16 13:21:49.292307,890947746,2022-09-15 00:00:00,333964,2161773464,1025691638,946109781,189972045,155112970,73478011,66550496,15084463,https://www.icmr.gov.in/,6298,23,5916,1508453,251249,76044,1835746,1342,6414,32783,40539,280,203,1,,,1332900000,West Bengal,96906000
