,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Aizawl,,,,,0,0,,,,,,1404.0,4912.0,404054,,,,,,,,318954,259661,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
1,1,1,1,1,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Champhai,,,,,0,0,,,,,,445.0,614.0,125370,,,,,,,,75294,60010,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
2,2,2,2,2,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
3,3,3,3,3,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
4,4,4,4,4,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Kolasib,,,,,0,0,,,,,,178.0,979.0,83054,,,,,,,,51491,37513,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
5,5,5,5,5,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Lawngtlai,,,,,19,2,,,,,,1991.0,571.0,117444,,,,,,,,69191,33183,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
6,6,6,6,6,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Lunglei,,,,,0,0,,,,,,1618.0,1018.0,154094,,,,,,,,98068,78754,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
7,7,7,7,7,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Mamit,,,,,0,0,,,,,,525.0,1159.0,85757,,,,,,,,45941,33871,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
8,8,8,8,8,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Saiha,,,,,0,10,,,,,,383.0,1062.0,56366,,,,,,,,35574,23764,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
9,9,9,9,9,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
10,10,10,10,10,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Serchhip,,,,,0,0,,,,,,155.0,202.0,64875,,,,,,,,42397,37746,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
11,11,11,11,11,2021-12-05,MZ,92,2,544,0,19,12,3122,2081.0,15.0,2865.0,,6699.0,10517.0,Unknown,92.0,2.0,544.0,,0,0,3122.0,2081.0,15.0,2865.0,,0.0,0.0,0,,,,136454.0,507.0,132846.0,,0,0,2021-12-06 11:55:22.439043,1192000,,,,136454,507,132846,,736910,564502,0,0,0,0,0
