,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2021-12-05,UT,Almora,,,616 cases were recorded as Migrated / Others,12224,196,11404,243093.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,616,6169
1,2021-12-05,UT,Bageshwar,,,25 cases were recorded as Migrated / Others,5765,60,5679,209578.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,25,6169
2,2021-12-05,UT,Chamoli,,,207 cases were recorded as Migrated / Others,12247,62,11977,295466.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,207,6169
3,2021-12-05,UT,Champawat,,,189 cases were recorded as Migrated / Others,7608,53,7363,244062.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,189,6169
4,2021-12-05,UT,Dehradun,,,603 cases were recorded as Migrated / Others,112568,3524,108396,1986659.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,603,6169
5,2021-12-05,UT,Haridwar,,,1386 cases were recorded as Migrated / Others,51555,1022,49124,2143173.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,1386,6169
6,2021-12-05,UT,Nainital,,,134 cases were recorded as Migrated / Others,39309,946,38172,578734.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,134,6169
7,2021-12-05,UT,Pauri Garhwal,,,701 cases were recorded as Migrated / Others,17723,315,16678,401855.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,701,6169
8,2021-12-05,UT,Pithoragarh,,,108 cases were recorded as Migrated / Others,10267,182,9975,223983.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,108,6169
9,2021-12-05,UT,Rudraprayag,,,159 cases were recorded as Migrated / Others,8801,106,8536,199349.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,159,6169
10,2021-12-05,UT,Tehri Garhwal,,,899 cases were recorded as Migrated / Others,15840,110,14829,311834.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,899,6169
11,2021-12-05,UT,Uttarkashi,,,343 cases were recorded as Migrated / Others,12560,74,12142,346647.0,2022-01-22T02:34:40.075011+05:30,,,6169 cases were recorded as Migrated / Others,344353,7411,330599,8120927,343,6169
