,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,East Garo Hills,1,0,0,,0,1,0,16.0,6.0,0.0,11.0,,871.0,1476.0,0,317618,,,,1905,14,1885,,53117,32345,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
1,1,1,1,1,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,East Jaintia Hills,0,0,0,,0,0,0,1.0,2.0,0.0,1.0,,669.0,1901.0,0,122436,,,,2443,32,2408,,67547,46225,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
2,2,2,2,2,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,East Khasi Hills,8,0,10,,5,28,0,120.0,146.0,3.0,168.0,,1540.0,4868.0,0,824059,,,,41763,1001,40542,,327930,263201,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
3,3,3,3,3,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,North Garo Hills,0,0,0,,2,19,0,0.0,0.0,0.0,0.0,,549.0,1804.0,0,118325,,,,1685,8,1677,,66746,41710,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
4,4,4,4,4,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,Ri-Bhoi,0,0,1,,0,0,0,,,,,,,,0,0,,,,9731,90,9636,,0,0,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,,0
5,5,5,5,5,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,South Garo Hills,0,0,0,,1,0,0,0.0,1.0,0.0,0.0,,675.0,684.0,0,142574,,,,1218,12,1205,,48116,28410,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
6,6,6,6,6,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,South West Garo Hills,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,,396.0,915.0,0,172495,,,,1873,18,1855,,81525,55022,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
7,7,7,7,7,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,South West Khasi Hills,0,0,0,,0,6,0,0.0,0.0,0.0,0.0,,201.0,606.0,0,110152,,,,2549,17,2532,,34643,22891,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
8,8,8,8,8,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,West Garo Hills,0,0,0,,56,20,0,42.0,4.0,0.0,15.0,,2514.0,4144.0,0,642923,,,,9079,73,9002,,223252,155025,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
9,9,9,9,9,2021-12-05,ML,9,0,11,0,109,127,0,217,139.0,4.0,192.0,,11003.0,21426.0,0.0,West Jaintia Hills,0,0,0,,0,1,0,14.0,3.0,1.0,9.0,,739.0,1451.0,0,270352,,,,6822,136,6684,,89490,63203,0,0,2022-01-25T01:53:23.141547+05:30,3224000,,,,84583,1475,82864,,1173288,824198,0,0,0.0,0
