,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-03-29,HP,Bilaspur,,,,18232,95,18133,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,1
1,2022-03-29,HP,Chamba,,,,16062,171,15868,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,2
2,2022-03-29,HP,Hamirpur,,,,23313,328,22977,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,1
3,2022-03-29,HP,Kangra,,,,63694,1246,62416,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,7
4,2022-03-29,HP,Kinnaur,,,,4438,41,4392,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,0
5,2022-03-29,HP,Kullu,,,,11958,162,11792,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,2
6,2022-03-29,HP,Lahaul and Spiti,,,,3155,18,3137,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,0
7,2022-03-29,HP,Mandi,,,,38807,502,38238,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,0
8,2022-03-29,HP,Shimla,,,,35687,716,34947,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,4
9,2022-03-29,HP,Sirmaur,,,,19860,221,19636,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,0
10,2022-03-29,HP,Solan,,,,30609,335,30269,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,0
11,2022-03-29,HP,Una,,,,18689,279,18402,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,2
12,2022-03-29,HP,Unknown,,,,0,19,0,,2022-03-30 12:37:58.878137,,,,284504,4133,280207,,19,-19
