,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10033,9904,129,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,673392,338482,324146,10764,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,358,170,144,672,0,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319532,2304551,14730,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,91503791,44469517,45307950,1726324,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,20700,38550,13834,73084,8,45,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64485,64188,296,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,1661351,897340,738193,25818,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,549,342,97,988,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724196,716204,6639,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,44084989,23616049,20170553,298387,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,9932,12883,2186,25001,0,1,0,,,1332900000,Assam,34293000
4,Bihar,830469,818186,12256,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,125135819,68489864,55751446,894509,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,148019,73235,7068,228322,4,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,91920,90731,1165,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,2067568,1134090,905535,27943,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,619,629,222,1470,4,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152134,1137982,14034,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,38092848,20076976,17580080,435792,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,43450,11922,1348,56720,16,24,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,1383159,770666,603473,9020,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,261,157,59,477,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1864970,1838360,26152,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,32653355,17818179,14337606,497570,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,27355,22699,4555,54609,113,114,0,,,1332900000,Delhi,19814000
9,Goa,245300,241439,3832,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,2684818,1414124,1237537,33157,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,2851,1240,455,4546,12,7,0,,,1332900000,Goa,1540000
10,Gujarat,1223904,1212886,10942,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,106180669,53606198,50206712,2367759,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,36635,24782,12973,74390,11,57,0,,,1332900000,Gujarat,67936000
11,Haryana,985218,974322,10616,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,41905306,23148159,18480504,276643,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,7590,14390,2188,24168,56,89,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284529,280259,4133,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,12648893,6494148,5953301,201444,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,4539,768,1397,6704,7,34,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,453737,448836,4750,2022-04-01,TT,43025775,521181,42490922,2022-04-01 13:32:11.625265,789770958,2022-03-31 00:00:00,606036,1842228540,988998101,831361310,21869129,22170475,11053761,10784639,332075,https://www.icmr.gov.in/,1335,52,1918,156432,980996,1392808,2530236,14304,5602,1503,21409,17,12,0,,,1332900000,Jammu and Kashmir,13203000
