Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-01,HP,Bilaspur,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,18234,95,18135,,2022-04-01 21:55:49.982821,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,1
2022-04-01,HP,Chamba,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,16069,171,15879,,2022-04-01 21:55:49.982838,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,2
2022-04-01,HP,Hamirpur,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,23317,328,22983,,2022-04-01 21:55:49.982840,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,1
2022-04-01,HP,Kangra,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,63705,1246,62434,,2022-04-01 21:55:49.982841,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,7
2022-04-01,HP,Kinnaur,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,4440,41,4397,,2022-04-01 21:55:49.982842,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,0
2022-04-01,HP,Kullu,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,11961,162,11793,,2022-04-01 21:55:49.982844,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,2
2022-04-01,HP,Lahaul and Spiti,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,3155,18,3137,,2022-04-01 21:55:49.982845,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,0
2022-04-01,HP,Mandi,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,38810,502,38280,,2022-04-01 21:55:49.982846,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,0
2022-04-01,HP,Shimla,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,35693,716,34958,,2022-04-01 21:55:49.982850,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,4
2022-04-01,HP,Sirmaur,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,19860,221,19638,,2022-04-01 21:55:49.982851,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,0
2022-04-01,HP,Solan,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,30610,335,30270,,2022-04-01 21:55:49.982853,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,0
2022-04-01,HP,Una,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,18690,279,18405,,2022-04-01 21:55:49.982854,2022-04-01 17:00:00+05:30,https://twitter.com/nhm_hp,,284544,4114,280309,,19,2
