"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","330","340","49527","2","4376","53903","767"
"Bageshwar","367","370","27176","2","2060","29236","576"
"Chamoli","597","354","33818","1","3129","36947","303"
"Champawat","708","7","41049","1","1831","42880","983"
"Dehradun","1947","1096","304108","32","32081","336189","359"
"Haridwar","825","747","278870","17","12738","291608","296"
"Nainital","1189","1016","55093","17","11126","66219","190"
"Pauri Garhwal","1482","1231","61267","15","5150","66417","617"
"Pithoragarh","307","4","29686","0","2489","32175","978"
"Rudraprayag","323","103","19945","1","2644","22589","525"
"Tehri Garhwal","344","142","22198","1","2313","24511","490"
"US Nagar","1295","2028","99887","13","8715","108602","448"
"Uttarkashi","396","375","24130","1","1584","25714","303"
"Total","10110","7813","1046754","103","90236","1136990","6835"
