Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-13,HP,Bilaspur,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,17985,95,17601,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,1
2022-02-13,HP,Chamba,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,15521,168,15051,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,2
2022-02-13,HP,Hamirpur,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,22830,320,22111,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,1
2022-02-13,HP,Kangra,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,62437,1234,60204,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,6
2022-02-13,HP,Kinnaur,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,4385,40,4306,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,0
2022-02-13,HP,Kullu,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,11882,162,11599,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,4
2022-02-13,HP,Lahaul and Spiti,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,3139,18,3094,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,0
2022-02-13,HP,Mandi,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,38287,493,37365,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,0
2022-02-13,HP,Shimla,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,35189,707,34066,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,4
2022-02-13,HP,Sirmaur,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,19674,219,19256,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,0
2022-02-13,HP,Solan,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,30406,334,29747,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,0
2022-02-13,HP,Una,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,18534,275,17976,,2022-02-13 20:55:55.597001,2022-02-13 19:00:00+05:30,https://twitter.com/nhm_hp,,280269,4065,272376,,20,2
