"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","3","41148","15","40747","32","0","369","0"
"","2","Ballari","33","116969","63","114969","221","1","1777","2"
"","3","Belagavi","16","101485","33","100365","112","0","1006","2"
"","4","Bengaluru Rural","6","80101","10","79095","96","0","910","0"
"","5","Bengaluru urban","796","1861478","1784","1838560","5936","1","16981","1"
"","6","Bidar","3","30019","6","29590","5","0","420","4"
"","7","Chamarajanagara","17","44068","19","43462","68","0","527","11"
"","8","Chikkaballapura","6","55940","17","55423","54","0","462","1"
"","9","Chikkamagaluru","20","57729","30","57232","90","0","407","0"
"","10","Chitradurga","4","46511","4","46256","15","1","240","0"
"","11","Dakshina 
Kannada","18","136579","14","134649","71","0","1849","10"
"","12","Davanagere","5","58074","18","57388","60","0","626","0"
"","13","Dharwada","23","85905","20","84416","81","0","1401","7"
"","14","Gadag","0","30677","2","30336","3","0","338","0"
"","15","Hassana","40","145137","57","143591","236","0","1308","2"
"","16","Haveri","6","27116","9","26420","24","0","672","0"
"","17","Kalaburagi","17","77340","0","76341","114","0","885","0"
"","18","Kodagu","46","49967","7","49424","190","0","352","1"
"","19","Kolara","43","63796","18","63058","71","0","667","0"
"","20","Koppala","3","41524","11","40966","15","0","543","0"
"","21  Mandya","","20","102183","25","101384","88","0","711","0"
"","22  Mysuru","","64","232372","77","229263","545","0","2564","0"
"","23","Raichuru","16","46096","16","45621","106","0","369","0"
"","24","Ramanagara","24","30282","14","29823","112","0","347","0"
"","25","Shivamogga","19","84033","18","82731","168","0","1133","1"
"","26","Tumakuru","12","160583","29","159291","72","0","1220","0"
"","27","Udupi","7","96059","11","95479","33","0","547","0"
"","28","Uttara Kannada","17","71714","26","70849","51","0","814","0"
"","29","Vijayapura","2","41168","2","40625","21","0","522","0"
"","30","Yadagiri","0","30016","3","29794","10","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1286","4046105","2358","3997181","8700","3","40182","42"
"*
    
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 25-08-2022 
Page 5 of 11","","","","","","","","","",""
