,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,991264,347616,353285,290363,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340676,2325943,14733,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,110957427,44704413,47578800,18674214,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,1924584,961348,821819,141417,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855263,842947,12314,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,157291985,73485718,67912419,15893848,https://www.icmr.gov.in/,72,1,60,572,86,72,730,1,0,46,47,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100693,99508,1185,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,2291749,1185875,991141,114733,https://www.icmr.gov.in/,72,1,60,572,86,72,730,1,2,2,5,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187694,1173501,14190,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,1580060,782353,636962,160745,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040854,2014178,26666,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,37409237,18297807,15717491,3393939,https://www.icmr.gov.in/,72,1,60,572,86,72,730,3,2,2,7,4,1,0,,,1332900000,Delhi,19814000
9,Goa,263337,259320,4014,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,3,0,0,,,1332900000,Goa,1540000
10,Gujarat,1291372,1280290,11079,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,128105362,54398429,54032591,19674342,https://www.icmr.gov.in/,72,1,60,572,86,72,730,3,2,2,7,1,0,0,,,1332900000,Gujarat,67936000
11,Haryana,1078890,1068110,10755,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,45546751,23681810,19849270,2015671,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,1,1,0,1,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322889,318639,4241,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,3,1,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,482023,477231,4792,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,24782265,11372601,11768145,1641519,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443825,438491,5334,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,43875945,23969121,17860835,2045989,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088730,4048364,40357,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,122151869,55174775,55391821,11585273,https://www.icmr.gov.in/,72,1,60,572,86,72,730,64,56,104,224,3,0,0,,,1332900000,Karnataka,65798000
16,Kerala,6907172,6834216,71947,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,57511335,29151491,25272341,3087503,https://www.icmr.gov.in/,72,1,60,572,86,72,730,8,6,13,27,6,2,0,,,1332900000,Kerala,35125000
17,Ladakh,29595,29360,231,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,567133,238303,204114,124716,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,3,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,145313,61813,60525,22975,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8170414,8021758,148557,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,177976555,91675195,76629543,9671817,https://www.icmr.gov.in/,72,1,60,572,86,72,730,22,11,29,62,22,10,0,,,1332900000,Maharashtra,122153000
20,Manipur,140033,137883,2149,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,1,0,,,1332900000,Manipur,3103000
21,Meghalaya,96970,95340,1628,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,2625926,1446999,1087861,91066,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,1,0,1,1,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239559,238825,734,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,1793298,894318,750177,148803,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056351,1045565,10786,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,133940190,60749450,59233149,13957591,https://www.icmr.gov.in/,72,1,60,572,86,72,730,1,0,0,1,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,36032,35250,782,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,1739837,923955,744983,70899,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1348393,1339118,9215,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,81545960,35250844,33012189,13282927,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,1,0,,,1332900000,Odisha,43671000
26,Puducherry,177545,175564,1981,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,2274059,994613,868099,411347,https://www.icmr.gov.in/,72,1,60,572,86,72,730,0,0,0,0,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,793637,773071,19338,2023-08-19,TT,44996548,531925,44463171,2023-12-26 15:20:06.736915,934373410,2023-08-18 00:00:00,32844,2206733271,1027416176,951982894,227334201,47050863,24163170,20996369,1891324,https://www.icmr.gov.in/,72,1,60,572,86,72,730,6,1,4,11,0,0,0,,,1332900000,Punjab,29859000
