"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","1","1","1","2069","19","7","2"
"East Jaintia Hills","3","1","0","2652","39","15","0"
"East Khasi Hills","24","25","0","47622","1076","101","34"
"Eastern West Khasi Hills","1","0","0","152","8","2","0"
"North Garo Hills","0","0","0","1907","9","15","0"
"Ri-Bhoi","6","6","0","10491","101","25","4"
"South Garo Hills","5","0","0","1395","14","30","2"
"South West Garo Hills","7","11","0","2192","21","35","0"
"South West Khasi Hills","1","0","0","2702","20","1","0"
"West Garo Hills","40","30","0","11539","83","427","11"
"West Jaintia Hills","13","5","0","7259","139","37","3"
"West Khasi Hills","0","1","0","5668","78","1","0"
"Total","101","80","1","95648","1607","696","56"
