,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-09-23,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
1,2023-09-23,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
2,2023-09-23,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
3,2023-09-23,TT,Assam,,,,746159,8035,738119,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
4,2023-09-23,TT,Bihar,,,,855267,12314,842952,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
5,2023-09-23,TT,Chandigarh,,,,100693,1185,99508,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
6,2023-09-23,TT,Chhattisgarh,,,,1187695,14190,1173505,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
7,2023-09-23,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
8,2023-09-23,TT,Delhi,,,,2040946,26666,2014266,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
9,2023-09-23,TT,Goa,,,,263352,4014,259338,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
10,2023-09-23,TT,Gujarat,,,,1291389,11079,1280305,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
11,2023-09-23,TT,Haryana,,,,1078921,10755,1068131,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
12,2023-09-23,TT,Himachal Pradesh,,,,322921,4242,318672,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
13,2023-09-23,TT,Jammu and Kashmir,,,,482023,4792,477231,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
14,2023-09-23,TT,Jharkhand,,,,443829,5334,438493,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
15,2023-09-23,TT,Karnataka,,,,4088814,40358,4048430,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
16,2023-09-23,TT,Kerala,,,,6907278,72042,6835218,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
17,2023-09-23,TT,Ladakh,,,,29602,231,29371,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
18,2023-09-23,TT,Lakshadweep,,,,11415,52,11363,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
19,2023-09-23,TT,Maharashtra,,,,8171416,148561,8022681,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
20,2023-09-23,TT,Manipur,,,,140034,2149,137885,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
21,2023-09-23,TT,Meghalaya,,,,96986,1628,95356,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
22,2023-09-23,TT,Mizoram,,,,239561,734,238827,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
23,2023-09-23,TT,Madhya Pradesh,,,,1056351,10786,1045565,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
24,2023-09-23,TT,Nagaland,,,,36033,782,35251,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
25,2023-09-23,TT,Odisha,,,,1348421,9215,1339145,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
26,2023-09-23,TT,Puducherry,,,,177547,1981,175566,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
27,2023-09-23,TT,Punjab,,,,793648,19338,773077,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
28,2023-09-23,TT,Rajasthan,,,,1326465,9736,1316729,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
29,2023-09-23,TT,Sikkim,,,,44927,501,44426,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
30,2023-09-23,TT,Tamil Nadu,,,,3610674,38081,3572585,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
31,2023-09-23,TT,Telangana,,,,844442,4111,840325,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
32,2023-09-23,TT,Tripura,,,,108494,942,107551,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
33,2023-09-23,TT,Uttar Pradesh,,,,2145443,23712,2121676,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
34,2023-09-23,TT,Uttarakhand,,,,452572,7768,444804,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
35,2023-09-23,TT,West Bengal,,,,2126367,21555,2104694,,,2023-09-23 17:57:25.868004,,,,44998463,532031,44465966,935264725,2206770794
