Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-07,HP,Bilaspur,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,17753,95,17234,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,1
2022-02-07,HP,Chamba,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,15279,167,14799,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,2
2022-02-07,HP,Hamirpur,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,22502,318,21582,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,1
2022-02-07,HP,Kangra,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,61601,1225,59184,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,6
2022-02-07,HP,Kinnaur,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,4354,40,4210,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,0
2022-02-07,HP,Kullu,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,11775,161,11429,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,5
2022-02-07,HP,Lahaul and Spiti,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,3116,18,3062,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,0
2022-02-07,HP,Mandi,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,37860,488,36685,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,0
2022-02-07,HP,Shimla,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,34877,696,33633,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,4
2022-02-07,HP,Sirmaur,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,19515,217,18951,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,0
2022-02-07,HP,Solan,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,30180,333,29288,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,0
2022-02-07,HP,Una,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,18424,275,17694,,2022-02-07 20:55:55.597001,2022-02-07 19:00:00+05:30,https://twitter.com/nhm_hp,,277236,4033,267751,,21,2
