,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Amritsar,346,0,9,,3696,4340,0,7,930.0,0.0,31.0,,37906.0,41642.0,0,2490891,,,,48410,1599,45888,,1492784,809006,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
1,1,1,1,1,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Barnala,15,0,0,,1214,3100,0,1,48.0,4.0,3.0,,4757.0,11300.0,0,596294,,,,6008,248,5710,,361731,176041,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
2,2,2,2,2,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Bathinda,119,0,0,,8796,9273,0,2,395.0,0.0,17.0,,34956.0,36110.0,0,1388859,,,,42284,1049,40785,,721440,365539,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
3,3,3,3,3,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Faridkot,16,0,0,,2181,3817,0,3,54.0,1.0,5.0,,10411.0,18021.0,0,618008,,,,14018,321,13644,,364122,217403,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
4,4,4,4,4,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Fatehgarh Sahib,133,0,2,,2437,3887,0,5,421.0,0.0,11.0,,12376.0,19325.0,0,599814,,,,9347,338,8584,,388801,228140,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
5,5,5,5,5,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Fazilka,27,0,0,,1487,2906,0,4,56.0,0.0,3.0,,6404.0,11724.0,0,1180483,,,,20351,531,19758,,570009,278591,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
6,6,6,6,6,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Ferozepur,60,0,2,,1878,4393,0,3,122.0,0.0,3.0,,7592.0,15318.0,0,2026831,,,,14607,504,13980,,521845,236315,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
7,7,7,7,7,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Gurdaspur,85,0,15,,1886,3626,0,4,323.0,1.0,27.0,,12964.0,19903.0,0,2299026,,,,22772,805,21641,,987944,669386,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
8,8,8,8,8,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Hoshiarpur,119,0,7,,2371,4400,0,21,373.0,2.0,23.0,,10161.0,19166.0,0,1582793,,,,31413,999,30042,,1053572,750903,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
9,9,9,9,9,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Jalandhar,314,0,40,,4797,10988,0,46,1175.0,1.0,140.0,,22613.0,47547.0,0,2181753,,,,64857,1502,62209,,1527466,1025185,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
10,10,10,10,10,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Kapurthala,53,0,6,,1250,3167,0,16,209.0,0.0,25.0,,9242.0,18934.0,0,817668,,,,18140,556,17377,,509100,330028,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
11,11,11,11,11,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Ludhiana,561,0,7,,10211,16174,0,30,1579.0,3.0,35.0,,48842.0,75580.0,0,3487882,,,,89424,2120,85653,,2664132,1375709,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
12,12,12,12,12,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Mansa,1,0,0,,2936,4955,0,1,25.0,0.0,2.0,,14708.0,25721.0,0,768808,,,,15637,381,15231,,418264,200118,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
13,13,13,13,13,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Moga,21,0,1,,3285,7711,0,1,82.0,0.0,4.0,,14439.0,34653.0,0,992289,,,,8771,234,8455,,596668,356710,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
14,14,14,14,14,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Pathankot,191,0,42,,2392,1727,0,46,858.0,0.0,146.0,,13148.0,13356.0,0,626154,,,,20095,434,18738,,456749,308886,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
15,15,15,15,15,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Patiala,798,2,222,,6729,9324,0,24,3517.0,4.0,267.0,,33992.0,49565.0,0,2892282,,,,52789,1368,47931,,1139644,604345,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
16,16,16,16,16,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Rupnagar,53,0,5,,1729,3555,0,4,157.0,0.0,12.0,,8160.0,14916.0,0,683349,,,,13173,428,12593,,410912,273369,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
17,17,17,17,17,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,S.A.S. Nagar,563,0,7,,6319,5401,0,43,1760.0,2.0,42.0,,34436.0,31651.0,0,986147,,,,70951,1076,68045,,962504,572188,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
18,18,18,18,18,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Sangrur,15,0,3,,6408,10918,0,4,111.0,1.0,10.0,,19676.0,25332.0,0,1654408,,,,15885,876,14905,,812285,359240,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
19,19,19,19,19,2022-01-08,PB,3560,2,369,25644,76835,125540,0,270,12410.0,20.0,817.0,138831.0,380410.0,580168.0,0.0,Shahid Bhagat Singh Nagar,19,0,1,,979,3794,0,4,66.0,0.0,9.0,,4112.0,14029.0,0,614362,,,,11561,390,11105,,408399,276498,0,0,2022-01-25T02:02:53.037571+05:30,29859000,,,,617536,16665,588257,16981338,17513691,9916229,0,0,0.0,0
