,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Bilaspur,26,0,8,,240,71,0,43,100.0,0.0,37.0,0.0,18731.0,239.0,0,382056,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,14787,90,14600,,346606,322179,0,1,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
1,1,1,1,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Chamba,15,0,1,,1889,11,0,3,56.0,0.0,2.0,0.0,21509.0,238.0,0,518844,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,13799,161,13578,,396512,357859,0,2,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
2,2,2,2,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Hamirpur,75,0,3,,2397,67,0,36,295.0,1.0,25.0,0.0,23313.0,218.0,0,454293,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,18393,308,17779,,407315,365249,0,1,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
3,3,3,3,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Kangra,219,0,25,,4191,200,0,66,844.0,1.0,90.0,0.0,74621.0,1118.0,0,1507223,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,53240,1180,51130,,1281216,1156146,0,5,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
4,4,4,4,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Kinnaur,25,0,2,,218,37,0,2,40.0,0.0,2.0,0.0,2533.0,85.0,0,84298,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,3573,39,3494,,82724,69535,0,0,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
5,5,5,5,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Kullu,68,0,20,,238,0,0,4,188.0,0.0,27.0,0.0,20433.0,15.0,0,437474,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,9957,158,9616,,384066,331723,0,7,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,-3.0
6,6,6,6,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Lahaul and Spiti,4,0,4,,0,0,0,0,10.0,0.0,4.0,0.0,681.0,7.0,0,31528,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,2976,18,2948,,32849,25640,0,0,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
7,7,7,7,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Mandi,33,0,2,,4318,35,0,28,141.0,1.0,20.0,0.0,49713.0,173.0,0,999518,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,32260,464,31653,,843238,747515,0,0,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
8,8,8,8,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Shimla,63,0,12,,1768,220,0,36,293.0,0.0,40.0,0.0,29666.0,1555.0,0,813384,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,28469,657,27480,,731239,655486,0,4,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
9,9,9,9,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Sirmaur,48,0,0,,1604,60,0,2,161.0,0.0,12.0,0.0,28465.0,662.0,0,530164,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,15650,211,15272,,468767,418044,0,0,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
10,10,10,10,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Solan,116,0,1,,2147,1034,0,32,364.0,0.0,32.0,0.0,31551.0,5981.0,0,576670,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,23540,315,22833,,745592,629066,0,0,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
11,11,11,11,2022-01-08,HP,728,0,79,0,21018,1936,0,271,2647.0,4.0,309.0,0,329470.0,11296.0,0.0,Una,36,0,1,,2008,201,0,19,155.0,1.0,18.0,0.0,28254.0,1005.0,0,521057,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,14943,263,14507,,470868,434724,0,2,2022-01-08 22:46:45,7300000,2022-01-08 19:00:00+05:30,https://twitter.com/nhm_hp,,231587,3864,224890,,6190992,5513166,0,22,-3.0,0.0
