,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-08-22,UP,Agra,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
1,2023-08-22,UP,Aligarh,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
2,2023-08-22,UP,Ambedkar Nagar,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
3,2023-08-22,UP,Amethi,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
4,2023-08-22,UP,Amroha,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
5,2023-08-22,UP,Auraiya,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
6,2023-08-22,UP,Ayodhya,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
7,2023-08-22,UP,Azamgarh,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
8,2023-08-22,UP,Baghpat,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
9,2023-08-22,UP,Bahraich,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
10,2023-08-22,UP,Ballia,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
11,2023-08-22,UP,Balrampur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
12,2023-08-22,UP,Banda,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
13,2023-08-22,UP,Barabanki,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
14,2023-08-22,UP,Bareilly,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
15,2023-08-22,UP,Basti,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
16,2023-08-22,UP,Bhadohi,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
17,2023-08-22,UP,Bijnor,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
18,2023-08-22,UP,Budaun,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
19,2023-08-22,UP,Bulandshahr,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
20,2023-08-22,UP,Chandauli,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
21,2023-08-22,UP,Chitrakoot,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
22,2023-08-22,UP,Deoria,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
23,2023-08-22,UP,Etah,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
24,2023-08-22,UP,Etawah,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
25,2023-08-22,UP,Farrukhabad,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
26,2023-08-22,UP,Fatehpur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
27,2023-08-22,UP,Firozabad,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
28,2023-08-22,UP,Gautam Buddha Nagar,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
29,2023-08-22,UP,Ghaziabad,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
30,2023-08-22,UP,Ghazipur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
31,2023-08-22,UP,Gonda,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
32,2023-08-22,UP,Gorakhpur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
33,2023-08-22,UP,Hamirpur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
34,2023-08-22,UP,Hapur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
35,2023-08-22,UP,Hardoi,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
36,2023-08-22,UP,Hathras,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
37,2023-08-22,UP,Jalaun,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
38,2023-08-22,UP,Jaunpur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
39,2023-08-22,UP,Jhansi,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
40,2023-08-22,UP,Kannauj,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
41,2023-08-22,UP,Kanpur Dehat,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
42,2023-08-22,UP,Kanpur Nagar,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
43,2023-08-22,UP,Kasganj,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
44,2023-08-22,UP,Kaushambi,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
45,2023-08-22,UP,Kushinagar,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
46,2023-08-22,UP,Lakhimpur Kheri,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
47,2023-08-22,UP,Lalitpur,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
48,2023-08-22,UP,Lucknow,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
49,2023-08-22,UP,Maharajganj,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
50,2023-08-22,UP,Mahoba,,,,,,,,2024-01-02 23:48:38.813937,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",2145416,23709,2121650,,0,0
