,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10034,9905,129,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,682339,340040,327036,15263,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319645,2304872,14730,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,92196236,44528845,45738928,1928463,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,92,2245,378,2715,5,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64495,64191,296,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,1672533,901477,744011,27045,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,0,28,21,49,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724200,716212,6639,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,44388138,23806072,20262843,319223,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,146,181,378,705,0,2,0,,,1332900000,Assam,34293000
4,Bihar,830506,818238,12256,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,127184394,69457246,56745135,982013,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,13365,23137,2007,38509,5,1,0,,,1332900000,Bihar,119520000
5,Chandigarh,91963,90776,1165,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,2093382,1144957,916264,32161,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,265,343,203,811,2,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152217,1138171,14034,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,38610420,20453299,17701374,455747,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,1789,2113,577,4479,0,4,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,1389473,773475,606089,9909,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1868550,1840872,26160,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,32927473,17889360,14466851,571262,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,366,652,4047,5065,517,261,0,,,1332900000,Delhi,19814000
9,Goa,245359,241510,3832,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,2704346,1425829,1242485,36032,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,8,52,0,60,2,4,0,,,1332900000,Goa,1540000
10,Gujarat,1224157,1213095,10942,2022-04-18,TT,43044280,521965,42510773,2022-04-18 12:26:14.354000,832104846,2022-04-17 00:00:00,261440,1864518889,997579491,842941826,23997572,106719391,53744534,50484243,2490614,https://www.icmr.gov.in/,2183,214,1985,39206,230401,79198,348805,243,1734,1072,3049,15,21,0,,,1332900000,Gujarat,67936000
