,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-23,KL,Thiruvananthapuram,,,,697865,8015,685444,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
1,2022-02-23,KL,Kollam,,,,506315,6060,500062,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
2,2022-02-23,KL,Pathanamthitta,,,,263625,2330,256216,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
3,2022-02-23,KL,Alappuzha,,,,387729,5014,382299,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
4,2022-02-23,KL,Kottayam,,,,442674,4168,434308,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
5,2022-02-23,KL,Idukki,,,,205798,1349,199275,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
6,2022-02-23,KL,Ernakulam,,,,874923,7291,854259,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
7,2022-02-23,KL,Thrissur,,,,665241,6982,656095,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
8,2022-02-23,KL,Palakkad,,,,447705,5401,437539,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
9,2022-02-23,KL,Malappuram,,,,644702,5588,638319,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
10,2022-02-23,KL,Kozhikode,,,,668119,5970,661545,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
11,2022-02-23,KL,Wayanad,,,,166498,912,162232,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
12,2022-02-23,KL,Kannur,,,,346695,4224,341705,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
13,2022-02-23,KL,Kasaragod,,,,165884,1287,161732,,2022-02-24T10:53:17.154849+05:30,,,,6483773,64591,6371030,45777277,0,0
