,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10045,9912,129,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,707019,342737,339620,24662,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,1,0,127,128,1,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319918,2305140,14731,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,95496491,44621171,47416469,3458851,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,46,795,16324,17165,4,12,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64505,64208,296,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,1703880,909404,761936,32540,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,45,12,0,57,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724228,716237,7986,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,45338992,24198433,20678517,462042,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,267,1347,966,2580,1,0,0,,,1332900000,Assam,34293000
4,Bihar,830763,818464,12256,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,132211469,70667773,59797791,1745905,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,5908,19695,7907,33510,9,10,0,,,1332900000,Bihar,119520000
5,Chandigarh,92406,91141,1165,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,2174363,1175426,951652,47285,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,30,500,71,601,15,13,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152431,1138345,14034,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,39506953,20660447,18309257,537249,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,397,1609,430,2436,3,9,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,1409934,776399,621325,12210,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,1,1,0,2,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1906311,1878479,26208,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,34224513,18049753,15065806,1108954,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,411,1331,3601,5343,357,374,0,,,1332900000,Delhi,19814000
9,Goa,245770,241823,3832,2022-05-30,TT,43155749,524611,42613440,2022-05-30 12:00:48.512746,850077409,2022-05-29 00:00:00,278267,1932123753,1011101451,887648726,33373576,2756813,1432110,1276276,48427,https://www.icmr.gov.in/,2706,25,2070,74647,197509,46590,318746,0,0,0,0,18,4,0,,,1332900000,Goa,1540000
