,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Bishnupur,,,,,6,69,0,,,,,220.0,4809.0,240363,,,,,,,,129122,69600,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
1,1,1,1,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,CAPF Personnel,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
2,2,2,2,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Chandel,,,,,6,86,0,,,,,74.0,779.0,144028,,,,,,,,26708,15976,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
3,3,3,3,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Churachandpur,,,,,63,352,0,,,,102623.0,312.0,2880.0,271274,,,,,,,,104559,65088,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
4,4,4,4,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Imphal East,,,,,9,176,0,,,,,931.0,7760.0,452661,,,,,,,,252557,156713,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
5,5,5,5,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Imphal West,,,,,21,192,0,,,,,766.0,6302.0,514683,,,,,,,,309548,205706,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
6,6,6,6,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Jiribam,,,,,0,0,0,,,,,88.0,1645.0,43818,,,,,,,,27999,18907,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
7,7,7,7,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Kakching,,,,,0,1,0,,,,,88.0,1036.0,135481,,,,,,,,84790,50689,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
8,8,8,8,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Kamjong,,,,,48,209,0,,,,,58.0,476.0,45616,,,,,,,,10560,5846,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
9,9,9,9,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Kangpokpi,,,,,166,474,0,,,,,439.0,1589.0,0,,,,,,,,39466,20604,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
10,10,10,10,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Noney,,,,,41,256,0,,,,,73.0,674.0,0,,,,,,,,16871,10493,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
11,11,11,11,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Pherzawl,,,,,0,0,0,,,,,23.0,269.0,47250,,,,,,,,12440,10157,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
12,12,12,12,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Senapati,,,,,20,103,0,,,,,147.0,1017.0,354772,,,,,,,,28394,19305,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
13,13,13,13,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Tamenglong,,,,,6,13,0,,,,,182.0,886.0,140143,,,,,,,,20113,11247,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
14,14,14,14,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Tengnoupal,,,,,5,135,0,,,,,36.0,503.0,0,,,,,,,,26245,12666,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
15,15,15,15,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Thoubal,,,,,0,0,0,,,,,178.0,2974.0,420517,,,,,,,,141486,65253,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
16,16,16,16,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Ukhrul,,,,,68,113,0,,,,,281.0,844.0,183115,,,,,,,,22474,15603,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
17,17,17,17,2021-11-07,MN,39,3,42,0,459,2179,0,355.0,13.0,355.0,12169.0,3896.0,34443.0,Unknown,123938.0,1929.0,,,0,0,0,,,,,,,0,,,,124086.0,1934.0,121457.0,,0,0,2021-11-08 08:27:48.716612,3103000,,,,124086,1934,121457,,1253332,753853,0,0,0,0,0
