Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-07,AP,Foreign Evacuees,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Anantapur,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Chittoor,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,East Godavari,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Guntur,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Krishna,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Kurnool,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Other State,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Prakasam,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,S.P.S. Nellore,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Srikakulam,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Visakhapatnam,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Vizianagaram,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,West Godavari,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Y.S.R. Kadapa,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Unknown,,,,2067921,14392,2049961,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Other States,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
2021-11-07,AP,Other Countries,,,,,,,,2021-11-07 07:27:14.187229,,,,2067921,14392,2049961,
