,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
1,2021-11-07,WB,Alipurduar,,,,15625,102,15475,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
2,2021-11-07,WB,Cooch Behar,,,,29362,97,29143,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
3,2021-11-07,WB,Darjeeling,,,,57292,543,56511,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
4,2021-11-07,WB,Kalimpong,,,,7056,54,6972,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
5,2021-11-07,WB,Jalpaiguri,,,,42063,577,41359,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
6,2021-11-07,WB,Uttar Dinajpur,,,,19941,239,19608,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
7,2021-11-07,WB,Dakshin Dinajpur,,,,18037,171,17688,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
8,2021-11-07,WB,Malda,,,,33485,186,33195,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
9,2021-11-07,WB,Murshidabad,,,,34033,329,33646,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
10,2021-11-07,WB,Nadia,,,,73578,862,72337,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
11,2021-11-07,WB,Birbhum,,,,41297,287,40847,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
12,2021-11-07,WB,Purulia,,,,19431,114,19297,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
13,2021-11-07,WB,Bankura,,,,36468,274,35986,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
14,2021-11-07,WB,Jhargram,,,,12179,27,12098,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
15,2021-11-07,WB,Paschim Medinipur,,,,53737,508,52995,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
16,2021-11-07,WB,Purba Medinipur,,,,63165,397,62647,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
17,2021-11-07,WB,Purba Bardhaman,,,,42151,200,41744,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
18,2021-11-07,WB,Paschim Bardhaman,,,,57925,356,57350,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
19,2021-11-07,WB,Howrah,,,,99216,1527,97043,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
20,2021-11-07,WB,Hooghly,,,,86693,997,85103,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
21,2021-11-07,WB,North 24 Parganas,,,,330206,4855,324024,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
22,2021-11-07,WB,South 24 Parganas,,,,101425,1347,99439,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
23,2021-11-07,WB,Kolkata,,,,324057,5174,316725,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
24,2021-11-07,WB,Other State,,,,66,3,63,,2021-11-07T23:50:46.418456+05:30,,,,1598488,19226,1571295,
