Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Ariyalur,4,0,4,,187,331,0,16866,261,16560,,481032,166388,752481,,,,16874,261,16570,,481032,166388,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,647420,518
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Chengalpattu,74,0,87,,386,974,0,172115,2512,168703,,1342653,615901,2556244,,,,172358,2513,168979,,1342653,615901,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,1958554,1360
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Chennai,126,0,134,,386733,189375,0,555091,8557,545229,,4542832,2701211,7100000,,,,555431,8562,545626,,4929039,2888841,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,7817880,576108
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Coimbatore,97,2,112,,557,2784,0,247221,2423,243574,,2721554,1225199,3472578,,,,247528,2430,243936,,2721554,1225199,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,3946753,3341
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Cuddalore,12,0,16,,2196,5833,0,64149,868,63083,,1550498,697128,2600880,,,,64192,870,63141,,1550498,697128,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,2247626,8029
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Dharmapuri,18,0,18,,187,343,0,28486,275,28035,,773304,286060,1502900,,,,28536,276,28091,,773304,286060,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,1059364,530
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Dindigul,2,0,8,,539322,223910,0,33115,646,32388,,699854,280334,2161367,,,,33127,647,32413,,1239096,503883,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,1742979,763232
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Erode,67,1,52,,254,996,0,104569,688,103143,,1373989,564433,2259608,,,,104760,691,103331,,1373989,564433,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,1938422,1250
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Kallakurichi,6,0,3,,410,850,0,31406,210,31099,,701964,312405,1370281,,,,31428,210,31116,,701964,312405,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,1014369,1260
2021-11-07,TN,850,6,958,101825,16701,46342,0,2706416.85714286,36185.4285714286,2659350,,41466026,18086086,Kancheepuram,26,0,34,,891,877,0,75086,1258,73500,,668741,259150,1166401,,,,75168,1258,73592,,668741,259150,2021-11-07T23:50:44.133491+05:30,75695000,,,,2709080,36220,2662386,51932574,41466026,18086086,59552112,63043,59552112,927891,1768
