,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-07,UP,Agra,,,,25765,457,25308,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
1,2021-11-07,UP,Aligarh,,,,21280,108,21172,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
2,2021-11-07,UP,Ambedkar Nagar,,,,5040,152,4887,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
3,2021-11-07,UP,Amethi,,,,9972,143,9829,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
4,2021-11-07,UP,Amroha,,,,16616,203,16413,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
5,2021-11-07,UP,Auraiya,,,,10091,203,9887,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
6,2021-11-07,UP,Ayodhya,,,,16919,290,16629,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
7,2021-11-07,UP,Azamgarh,,,,17906,228,17677,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
8,2021-11-07,UP,Baghpat,,,,9132,141,8991,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
9,2021-11-07,UP,Bahraich,,,,11549,178,11371,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
10,2021-11-07,UP,Ballia,,,,21610,234,21376,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
11,2021-11-07,UP,Balrampur,,,,7495,138,7355,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
12,2021-11-07,UP,Banda,,,,10992,158,10832,,2021-11-08 08:27:48.716612,,,,1710204,22903,1687216,
