,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Aizawl,,,,,0,0,0,,,,,243.0,3466.0,404054,,,,,,,,315949,243059,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
1,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Champhai,,,,,0,0,0,,,,,130.0,906.0,125370,,,,,,,,74252,56157,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
2,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
3,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
4,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Kolasib,,,,,0,0,0,,,,,232.0,617.0,83054,,,,,,,,50757,33718,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
5,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Lawngtlai,,,,,0,0,0,,,,,1032.0,427.0,117444,,,,,,,,56909,26297,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
6,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Lunglei,,,,,0,0,0,,,,,65.0,1992.0,154094,,,,,,,,95194,75290,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
7,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Mamit,,,,,0,0,0,,,,,352.0,858.0,85757,,,,,,,,44030,29731,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
8,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Saiha,,,,,0,0,0,,,,,14.0,370.0,56366,,,,,,,,34640,20354,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
9,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
10,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Serchhip,,,,,0,0,0,,,,,21.0,456.0,64875,,,,,,,,41953,36503,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
11,2021-11-07,MZ,139,3,647,0,0,0,0,3607.0,16.0,4600.0,,2089.0,9092.0,Unknown,139.0,3.0,647.0,,0,0,0,3607.0,16.0,4600.0,,0.0,0.0,0,,,,125131.0,449.0,119212.0,,0,0,2021-11-08 08:27:48.716612,1192000,,,,125131,449,119212,,713684,521109
