"COVID-19 DISTRICT WISE STATUS, MEGHALAYA","","","","","","",""
"District Name","Active 
Cases","New 
Cases","New 
Recoveries","New 
Deaths","Total Cases","Total 
Recoveries","Total 
Deaths"
"East Garo Hills","6","1","0","1","1918","1897","15"
"East Jaintia Hills","1","1","1","0","2447","2414","32"
"East Khasi Hills","64","3","8","1","41898","40828","1006"
"North Garo Hills","1","1","0","0","1686","1677","8"
"Ri-Bhoi","7","0","0","0","9740","9643","90"
"South Garo Hills","0","0","0","0","1218","1206","12"
"South West Garo Hills","0","0","0","0","1873","1855","18"
"South West Khasi Hills","1","0","0","0","2550","2532","17"
"West Garo Hills","5","0","0","0","9089","9011","73"
"West Jaintia Hills","2","0","0","0","6824","6686","136"
"West Khasi Hills","0","0","2","0","5520","5446","74"
"Total","87","6","11","2","84763","83195","1481"
