"Cumulative 
Samples 
Sent","Cumulative 
routine + 
Sentinel 
samples","Airport 
surveillance","CB NAAT","True 
NAT","POCT 
PCR","RT 
LAMP","Antigen 
Assay"
"40144356","16673700","77321","123088","833956","87467","36464","22318674"
