,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Andaman and Nicobar Islands,89,0,50,0,1876,6,12,407,720.0,0.0,583.0,0.0,4084.0,1487.0,3811.0,397000,0,0,0,9366,129,8634,0,325969,299428,3811,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
1,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Andhra Pradesh,14440,4,3969,0,13840,147799,19138,4373,74354.0,32.0,17482.0,0.0,347060.0,2272606.0,511423.0,52221000,0,0,0,2180634,14542,2082482,0,42676319,34935917,511423,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
2,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Arunachal Pradesh,242,0,198,0,87,52,12,215,2771.0,0.0,993.0,0.0,14145.0,9200.0,12107.0,1504000,0,0,0,59404,282,56188,0,868398,674230,12107,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
3,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Assam,2277,13,6118,0,5346,31773,1792,5670,46076.0,95.0,21423.0,0.0,199159.0,647089.0,108465.0,34293000,0,0,0,692811,6301,641347,0,23062744,17554735,108465,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
4,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Bihar,2768,2,4496,0,93850,132965,9869,17871,24395.0,49.0,42006.0,0.0,1322725.0,1288419.0,368995.0,119520000,0,0,0,811522,12185,781488,0,63481641,46008259,368995,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
5,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Chandigarh,808,2,1356,0,265,293,147,2360,8064.0,15.0,9188.0,0.0,13087.0,10752.0,10774.0,1179000,0,0,0,85692,1102,76526,0,1104406,840315,10774,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
6,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Chhattisgarh,3841,11,3021,0,4196,32744,1993,14557,35993.0,73.0,36722.0,0.0,125233.0,486871.0,171697.0,28724000,0,0,0,1095709,13727,1049992,0,19163992,13597575,171697,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
7,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Dadra and Nagar Haveli and Daman and Diu,26,0,44,0,41,159,18,87,212.0,0.0,204.0,0.0,3399.0,6150.0,4051.0,959000,0,0,0,11198,4,10974,0,748472,559439,4051,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
8,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Delhi,9197,34,13510,0,4936,5574,1238,95609,81741.0,257.0,117057.0,0.0,333317.0,214354.0,211552.0,19814000,0,0,0,1791711,25620,1711845,0,16839347,12143263,211552,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
9,2022-01-23,TT,306064,439,243495,1474753,1207766,1992587,136891,784845,2163075.0,3397.0,1566684.0,13233051.0,18990877.0,27874074.0,7807586.0,Goa,1582,8,3232,0,40,103,56,8339,18963.0,53.0,20566.0,0.0,6135.0,9476.0,15288.0,1540000,0,0,0,229438,3610,206103,0,1376958,1147228,15288,0,2022-01-24 12:57:07.969620,1332900000,2022-01-23 00:00:00,https://www.icmr.gov.in/,0,39543328,489848,36804145,716995333,930081789,684598809,7807586,0,0.0,0.0
